ticker,ff12,ff12_source,classification_confidence
GRWG,9,legacy_symbols_with_sector,
GS,11,legacy_symbols_with_sector,
GSAT,7,legacy_symbols_with_sector,
GSBC,11,legacy_symbols_with_sector,
GSBD,12,legacy_symbols_with_sector,
GSHD,11,legacy_symbols_with_sector,
GSIT,6,legacy_symbols_with_sector,
GSK,10,legacy_symbols_with_sector,
GSL,12,legacy_symbols_with_sector,
GSM,12,legacy_symbols_with_sector,
GSUN,12,legacy_symbols_with_sector,
GT,3,legacy_symbols_with_sector,
GTBP,10,legacy_symbols_with_sector,
GTE,4,legacy_symbols_with_sector,
GTEC,3,legacy_symbols_with_sector,
GTES,3,legacy_symbols_with_sector,
GTIM,9,legacy_symbols_with_sector,
GTLB,6,legacy_symbols_with_sector,
GTLS,3,legacy_symbols_with_sector,
GTM,6,legacy_symbols_with_sector,
GTN,7,legacy_symbols_with_sector,
GTN-A,7,legacy_symbols_with_sector,
GTX,2,legacy_symbols_with_sector,
GTY,11,legacy_symbols_with_sector,
GUG,12,legacy_symbols_with_sector,
GV,12,legacy_symbols_with_sector,
GVA,12,legacy_symbols_with_sector,
GWAV,9,legacy_symbols_with_sector,
GWH,6,legacy_symbols_with_sector,
GWRE,6,legacy_symbols_with_sector,
GWRS,8,legacy_symbols_with_sector,
GWW,9,legacy_symbols_with_sector,
GXO,12,legacy_symbols_with_sector,
GYRE,10,legacy_symbols_with_sector,
GYRO,11,legacy_symbols_with_sector,
H,12,legacy_symbols_with_sector,
HAE,10,legacy_symbols_with_sector,
HAFC,11,legacy_symbols_with_sector,
HAFN,12,legacy_symbols_with_sector,
HAIN,1,legacy_symbols_with_sector,
HAL,4,legacy_symbols_with_sector,
HALO,10,legacy_symbols_with_sector,
HAS,1,legacy_symbols_with_sector,
HASI,11,legacy_symbols_with_sector,
HAYW,3,legacy_symbols_with_sector,
HBAN,11,legacy_symbols_with_sector,
HBANM,11,legacy_symbols_with_sector,
HBANP,11,legacy_symbols_with_sector,
HBB,2,legacy_symbols_with_sector,
HBCP,11,legacy_symbols_with_sector,
HBIO,6,legacy_symbols_with_sector,
HBM,12,legacy_symbols_with_sector,
HBNC,11,legacy_symbols_with_sector,
HBT,11,legacy_symbols_with_sector,
HCA,10,legacy_symbols_with_sector,
HCAT,6,legacy_symbols_with_sector,
HCC,4,legacy_symbols_with_sector,
HCI,11,legacy_symbols_with_sector,
HCKT,12,legacy_symbols_with_sector,
HCM,10,legacy_symbols_with_sector,
HCSG,10,legacy_symbols_with_sector,
HCTI,6,legacy_symbols_with_sector,
HCWB,10,legacy_symbols_with_sector,
HCXY,12,legacy_symbols_with_sector,
HD,9,legacy_symbols_with_sector,
HDB,11,legacy_symbols_with_sector,
HDSN,9,legacy_symbols_with_sector,
HE,8,legacy_symbols_with_sector,
HEI,3,legacy_symbols_with_sector,
HEI-A,3,legacy_symbols_with_sector,
HELE,2,legacy_symbols_with_sector,
HELP,10,legacy_symbols_with_sector,
HEPA,10,legacy_symbols_with_sector,
HEPS,9,legacy_symbols_with_sector,
HESM,4,legacy_symbols_with_sector,
HFBL,11,legacy_symbols_with_sector,
HFFG,9,legacy_symbols_with_sector,
HFWA,11,legacy_symbols_with_sector,
HGAS,5,legacy_symbols_with_sector,
HGBL,12,legacy_symbols_with_sector,
HGLB,12,legacy_symbols_with_sector,
HGTY,11,legacy_symbols_with_sector,
HGV,12,legacy_symbols_with_sector,
HHH,11,legacy_symbols_with_sector,
HHS,12,legacy_symbols_with_sector,
HIG,11,legacy_symbols_with_sector,
HIHO,3,legacy_symbols_with_sector,
HII,3,legacy_symbols_with_sector,
HIMS,10,legacy_symbols_with_sector,
HIMX,6,legacy_symbols_with_sector,
HIND,10,legacy_symbols_with_sector,
HIPO,11,legacy_symbols_with_sector,
HITI,9,legacy_symbols_with_sector,
HIVE,11,legacy_symbols_with_sector,
HIW,11,legacy_symbols_with_sector,
HKD,11,legacy_symbols_with_sector,
HL,12,legacy_symbols_with_sector,
HLF,9,legacy_symbols_with_sector,
HLI,11,legacy_symbols_with_sector,
HLIO,3,legacy_symbols_with_sector,
HLIT,6,legacy_symbols_with_sector,
HLLY,2,legacy_symbols_with_sector,
HLMN,3,legacy_symbols_with_sector,
HLN,5,legacy_symbols_with_sector,
HLNE,11,legacy_symbols_with_sector,
HLT,12,legacy_symbols_with_sector,
HLX,4,legacy_symbols_with_sector,
HMC,2,legacy_symbols_with_sector,
HMN,11,legacy_symbols_with_sector,
HMR,12,legacy_symbols_with_sector,
HMY,12,legacy_symbols_with_sector,
HNI,3,legacy_symbols_with_sector,
HNNA,11,legacy_symbols_with_sector,
HNNAZ,11,legacy_symbols_with_sector,
HNRG,8,legacy_symbols_with_sector,
HNST,9,legacy_symbols_with_sector,
HNVR,11,legacy_symbols_with_sector,
HOFT,2,legacy_symbols_with_sector,
HOG,2,legacy_symbols_with_sector,
HOLO,6,legacy_symbols_with_sector,
HOLOW,6,legacy_symbols_with_sector,
HOLX,10,legacy_symbols_with_sector,
HOMB,11,legacy_symbols_with_sector,
HON,3,legacy_symbols_with_sector,
HOOD,11,legacy_symbols_with_sector,
HOPE,11,legacy_symbols_with_sector,
HOTH,10,legacy_symbols_with_sector,
HOUR,9,legacy_symbols_with_sector,
HOV,12,legacy_symbols_with_sector,
HOVNP,12,legacy_symbols_with_sector,
HOWL,10,legacy_symbols_with_sector,
HP,4,legacy_symbols_with_sector,
HPE,6,legacy_symbols_with_sector,
HPK,4,legacy_symbols_with_sector,
HPP,11,legacy_symbols_with_sector,
HPQ,6,legacy_symbols_with_sector,
HQI,12,legacy_symbols_with_sector,
HQY,12,legacy_symbols_with_sector,
HR,11,legacy_symbols_with_sector,
HRB,9,legacy_symbols_with_sector,
HRI,12,legacy_symbols_with_sector,
HRL,1,legacy_symbols_with_sector,
HRMY,10,legacy_symbols_with_sector,
HROW,10,legacy_symbols_with_sector,
HRTG,11,legacy_symbols_with_sector,
HRTX,10,legacy_symbols_with_sector,
HRZN,12,legacy_symbols_with_sector,
HSBC,11,legacy_symbols_with_sector,
HSCS,10,legacy_symbols_with_sector,
HSCSW,10,legacy_symbols_with_sector,
HSDT,10,legacy_symbols_with_sector,
HSHP,12,legacy_symbols_with_sector,
HSIC,9,legacy_symbols_with_sector,
HST,11,legacy_symbols_with_sector,
HSTM,6,legacy_symbols_with_sector,
HSY,1,legacy_symbols_with_sector,
HTB,11,legacy_symbols_with_sector,
HTBK,11,legacy_symbols_with_sector,
HTCO,12,legacy_symbols_with_sector,
HTCR,6,legacy_symbols_with_sector,
HTFC,12,legacy_symbols_with_sector,
HTGC,12,legacy_symbols_with_sector,
HTH,11,legacy_symbols_with_sector,
HTHT,12,legacy_symbols_with_sector,
HTLD,12,legacy_symbols_with_sector,
HTO,8,legacy_symbols_with_sector,
HTOO,3,legacy_symbols_with_sector,
HTT,11,legacy_symbols_with_sector,
HTZ,12,legacy_symbols_with_sector,
HTZWW,12,legacy_symbols_with_sector,
HUBB,6,legacy_symbols_with_sector,
HUBG,12,legacy_symbols_with_sector,
HUBS,6,legacy_symbols_with_sector,
HUDI,3,legacy_symbols_with_sector,
HUIZ,11,legacy_symbols_with_sector,
HUM,11,legacy_symbols_with_sector,
HUMA,10,legacy_symbols_with_sector,
HUMAW,10,legacy_symbols_with_sector,
HUN,5,legacy_symbols_with_sector,
HURA,10,legacy_symbols_with_sector,
HURC,6,legacy_symbols_with_sector,
HURN,12,legacy_symbols_with_sector,
HUT,11,legacy_symbols_with_sector,
HUYA,6,legacy_symbols_with_sector,
HVT,9,legacy_symbols_with_sector,
HVT-A,9,legacy_symbols_with_sector,
HWBK,11,legacy_symbols_with_sector,
HWC,11,legacy_symbols_with_sector,
HWCPZ,11,legacy_symbols_with_sector,
HWKN,9,legacy_symbols_with_sector,
HWM,3,legacy_symbols_with_sector,
HXL,5,legacy_symbols_with_sector,
HY,3,legacy_symbols_with_sector,
HYFM,9,legacy_symbols_with_sector,
HYFT,10,legacy_symbols_with_sector,
HYLN,3,legacy_symbols_with_sector,
HYMC,12,legacy_symbols_with_sector,
HYMCW,12,legacy_symbols_with_sector,
HYPD,10,legacy_symbols_with_sector,
HYPR,10,legacy_symbols_with_sector,
HZO,9,legacy_symbols_with_sector,
IAC,6,legacy_symbols_with_sector,
IAG,12,legacy_symbols_with_sector,
IART,10,legacy_symbols_with_sector,
IAUX,12,legacy_symbols_with_sector,
IBCP,11,legacy_symbols_with_sector,
IBEX,6,legacy_symbols_with_sector,
IBIO,10,legacy_symbols_with_sector,
IBKR,11,legacy_symbols_with_sector,
IBM,6,legacy_symbols_with_sector,
IBN,11,legacy_symbols_with_sector,
IBOC,11,legacy_symbols_with_sector,
IBP,12,legacy_symbols_with_sector,
IBRX,10,legacy_symbols_with_sector,
ICCC,10,legacy_symbols_with_sector,
ICCM,10,legacy_symbols_with_sector,
ICE,11,legacy_symbols_with_sector,
ICFI,12,legacy_symbols_with_sector,
ICHR,6,legacy_symbols_with_sector,
ICL,5,legacy_symbols_with_sector,
ICLR,12,legacy_symbols_with_sector,
ICMB,12,legacy_symbols_with_sector,
ICON,12,legacy_symbols_with_sector,
ICU,10,legacy_symbols_with_sector,
ICUCW,10,legacy_symbols_with_sector,
ICUI,10,legacy_symbols_with_sector,
IDA,8,legacy_symbols_with_sector,
IDAI,6,legacy_symbols_with_sector,
IDCC,11,legacy_symbols_with_sector,
IDN,6,legacy_symbols_with_sector,
IDR,12,legacy_symbols_with_sector,
IDT,7,legacy_symbols_with_sector,
IDXX,10,legacy_symbols_with_sector,
IDYA,10,legacy_symbols_with_sector,
IE,12,legacy_symbols_with_sector,
IEP,4,legacy_symbols_with_sector,
IESC,12,legacy_symbols_with_sector,
IEX,3,legacy_symbols_with_sector,
IFBD,6,legacy_symbols_with_sector,
IFED,11,legacy_symbols_with_sector,
IFF,5,legacy_symbols_with_sector,
IFRX,10,legacy_symbols_with_sector,
IFS,11,legacy_symbols_with_sector,
IGAC,12,legacy_symbols_with_sector,
IGACU,12,legacy_symbols_with_sector,
IGC,10,legacy_symbols_with_sector,
IGIC,11,legacy_symbols_with_sector,
IH,12,legacy_symbols_with_sector,
IHG,12,legacy_symbols_with_sector,
IHRT,7,legacy_symbols_with_sector,
IHS,7,legacy_symbols_with_sector,
IHT,11,legacy_symbols_with_sector,
III,12,legacy_symbols_with_sector,
IIIN,3,legacy_symbols_with_sector,
IIIV,12,legacy_symbols_with_sector,
IINN,10,legacy_symbols_with_sector,
IINNW,10,legacy_symbols_with_sector,
IIPR,11,legacy_symbols_with_sector,
IKT,10,legacy_symbols_with_sector,
ILAG,3,legacy_symbols_with_sector,
ILMN,6,legacy_symbols_with_sector,
ILPT,11,legacy_symbols_with_sector,
IMA,10,legacy_symbols_with_sector,
IMAQ,12,legacy_symbols_with_sector,
IMAQR,12,legacy_symbols_with_sector,
IMAQU,12,legacy_symbols_with_sector,
IMAQW,12,legacy_symbols_with_sector,
IMAX,3,legacy_symbols_with_sector,
IMCC,10,legacy_symbols_with_sector,
IMCR,10,legacy_symbols_with_sector,
IMDX,10,legacy_symbols_with_sector,
IMKTA,9,legacy_symbols_with_sector,
IMMP,10,legacy_symbols_with_sector,
IMMR,6,legacy_symbols_with_sector,
IMMX,10,legacy_symbols_with_sector,
IMNM,10,legacy_symbols_with_sector,
IMNN,10,legacy_symbols_with_sector,
IMO,4,legacy_symbols_with_sector,
IMOS,6,legacy_symbols_with_sector,
IMPP,12,legacy_symbols_with_sector,
IMPPP,12,legacy_symbols_with_sector,
IMRN,10,legacy_symbols_with_sector,
IMRX,10,legacy_symbols_with_sector,
IMTE,2,legacy_symbols_with_sector,
IMTX,10,legacy_symbols_with_sector,
IMUX,10,legacy_symbols_with_sector,
IMVT,10,legacy_symbols_with_sector,
IMXI,12,legacy_symbols_with_sector,
INAB,10,legacy_symbols_with_sector,
INBK,11,legacy_symbols_with_sector,
INBKZ,11,legacy_symbols_with_sector,
INBS,10,legacy_symbols_with_sector,
INBX,10,legacy_symbols_with_sector,
INCR,10,legacy_symbols_with_sector,
INCY,12,legacy_symbols_with_sector,
INDB,11,legacy_symbols_with_sector,
INDI,6,legacy_symbols_with_sector,
INDO,4,legacy_symbols_with_sector,
INDP,10,legacy_symbols_with_sector,
INDV,10,legacy_symbols_with_sector,
INFU,10,legacy_symbols_with_sector,
INFY,6,legacy_symbols_with_sector,
ING,11,legacy_symbols_with_sector,
INGN,10,legacy_symbols_with_sector,
INGR,1,legacy_symbols_with_sector,
INKT,10,legacy_symbols_with_sector,
INLX,6,legacy_symbols_with_sector,
INM,10,legacy_symbols_with_sector,
INMB,10,legacy_symbols_with_sector,
INMD,10,legacy_symbols_with_sector,
INN,11,legacy_symbols_with_sector,
INNV,10,legacy_symbols_with_sector,
INO,10,legacy_symbols_with_sector,
INOD,6,legacy_symbols_with_sector,
INSE,6,legacy_symbols_with_sector,
INSG,6,legacy_symbols_with_sector,
INSM,10,legacy_symbols_with_sector,
INSP,10,legacy_symbols_with_sector,
INSW,12,legacy_symbols_with_sector,
INTA,6,legacy_symbols_with_sector,
INTC,6,legacy_symbols_with_sector,
INTG,11,legacy_symbols_with_sector,
INTR,11,legacy_symbols_with_sector,
INTT,6,legacy_symbols_with_sector,
INTU,6,legacy_symbols_with_sector,
INTZ,6,legacy_symbols_with_sector,
INUV,12,legacy_symbols_with_sector,
INVA,10,legacy_symbols_with_sector,
INVE,6,legacy_symbols_with_sector,
INVH,11,legacy_symbols_with_sector,
INVX,3,legacy_symbols_with_sector,
INVZ,2,legacy_symbols_with_sector,
INVZW,2,legacy_symbols_with_sector,
IONQ,6,legacy_symbols_with_sector,
IONR,12,legacy_symbols_with_sector,
IONS,10,legacy_symbols_with_sector,
IOR,11,legacy_symbols_with_sector,
IOSP,5,legacy_symbols_with_sector,
IOT,6,legacy_symbols_with_sector,
IOVA,10,legacy_symbols_with_sector,
IP,3,legacy_symbols_with_sector,
IPAR,5,legacy_symbols_with_sector,
IPB,11,legacy_symbols_with_sector,
IPDN,6,legacy_symbols_with_sector,
IPGP,6,legacy_symbols_with_sector,
IPHA,10,legacy_symbols_with_sector,
IPI,12,legacy_symbols_with_sector,
IPM,6,legacy_symbols_with_sector,
IPSC,10,legacy_symbols_with_sector,
IPW,9,legacy_symbols_with_sector,
IPWR,6,legacy_symbols_with_sector,
IPX,12,legacy_symbols_with_sector,
IQ,12,legacy_symbols_with_sector,
IQV,12,legacy_symbols_with_sector,
IR,3,legacy_symbols_with_sector,
IRD,10,legacy_symbols_with_sector,
IRDM,7,legacy_symbols_with_sector,
IREN,11,legacy_symbols_with_sector,
IRIX,10,legacy_symbols_with_sector,
IRM,11,legacy_symbols_with_sector,
IRMD,10,legacy_symbols_with_sector,
IRON,10,legacy_symbols_with_sector,
IRS,11,legacy_symbols_with_sector,
IRT,11,legacy_symbols_with_sector,
IRTC,10,legacy_symbols_with_sector,
IRWD,10,legacy_symbols_with_sector,
ISPC,12,legacy_symbols_with_sector,
ISRG,10,legacy_symbols_with_sector,
ISSC,6,legacy_symbols_with_sector,
ISTR,11,legacy_symbols_with_sector,
IT,12,legacy_symbols_with_sector,
ITGR,10,legacy_symbols_with_sector,
ITIC,11,legacy_symbols_with_sector,
ITP,3,legacy_symbols_with_sector,
ITRG,12,legacy_symbols_with_sector,
ITRI,6,legacy_symbols_with_sector,
ITRN,9,legacy_symbols_with_sector,
ITT,3,legacy_symbols_with_sector,
ITUB,11,legacy_symbols_with_sector,
ITW,3,legacy_symbols_with_sector,
IVA,10,legacy_symbols_with_sector,
IVDA,6,legacy_symbols_with_sector,
IVDAW,6,legacy_symbols_with_sector,
IVF,10,legacy_symbols_with_sector,
IVR,11,legacy_symbols_with_sector,
IVT,11,legacy_symbols_with_sector,
IVVD,10,legacy_symbols_with_sector,
IVZ,11,legacy_symbols_with_sector,
IWFL,11,legacy_symbols_with_sector,
IWML,11,legacy_symbols_with_sector,
IX,11,legacy_symbols_with_sector,
IXHL,10,legacy_symbols_with_sector,
IZEA,12,legacy_symbols_with_sector,
J,12,legacy_symbols_with_sector,
JACK,9,legacy_symbols_with_sector,
JAGX,10,legacy_symbols_with_sector,
JAKK,1,legacy_symbols_with_sector,
JANX,10,legacy_symbols_with_sector,
JAZZ,10,legacy_symbols_with_sector,
JBGS,11,legacy_symbols_with_sector,
JBHT,12,legacy_symbols_with_sector,
JBI,3,legacy_symbols_with_sector,
JBIO,10,legacy_symbols_with_sector,
JBK,11,legacy_symbols_with_sector,
JBL,6,legacy_symbols_with_sector,
JBLU,12,legacy_symbols_with_sector,
JBSS,1,legacy_symbols_with_sector,
JBTM,3,legacy_symbols_with_sector,
JCAP,11,legacy_symbols_with_sector,
JCI,3,legacy_symbols_with_sector,
JCSE,2,legacy_symbols_with_sector,
JCTC,9,legacy_symbols_with_sector,
JD,9,legacy_symbols_with_sector,
JEF,11,legacy_symbols_with_sector,
JELD,12,legacy_symbols_with_sector,
JF,6,legacy_symbols_with_sector,
JFIN,11,legacy_symbols_with_sector,
JFU,11,legacy_symbols_with_sector,
JG,6,legacy_symbols_with_sector,
JHG,11,legacy_symbols_with_sector,
JHX,3,legacy_symbols_with_sector,
JILL,1,legacy_symbols_with_sector,
JJSF,1,legacy_symbols_with_sector,
JKHY,6,legacy_symbols_with_sector,
JKS,6,legacy_symbols_with_sector,
JLL,11,legacy_symbols_with_sector,
JMG,9,legacy_symbols_with_sector,
JMIA,9,legacy_symbols_with_sector,
JMSB,11,legacy_symbols_with_sector,
JNJ,10,legacy_symbols_with_sector,
JOB,12,legacy_symbols_with_sector,
JOBY,3,legacy_symbols_with_sector,
JOE,11,legacy_symbols_with_sector,
JOUT,1,legacy_symbols_with_sector,
JOYY,6,legacy_symbols_with_sector,
JPM,11,legacy_symbols_with_sector,
JRSH,1,legacy_symbols_with_sector,
JRVR,11,legacy_symbols_with_sector,
JSM,11,legacy_symbols_with_sector,
JSPR,10,legacy_symbols_with_sector,
JSPRW,10,legacy_symbols_with_sector,
JVA,1,legacy_symbols_with_sector,
JWEL,9,legacy_symbols_with_sector,
JXG,9,legacy_symbols_with_sector,
JXN,11,legacy_symbols_with_sector,
JYNT,11,legacy_symbols_with_sector,
JZ,12,legacy_symbols_with_sector,
JZXN,9,legacy_symbols_with_sector,
KAI,3,legacy_symbols_with_sector,
KALA,10,legacy_symbols_with_sector,
KALU,3,legacy_symbols_with_sector,
KALV,10,legacy_symbols_with_sector,
KARO,6,legacy_symbols_with_sector,
KB,11,legacy_symbols_with_sector,
KBH,12,legacy_symbols_with_sector,
KBR,12,legacy_symbols_with_sector,
KC,6,legacy_symbols_with_sector,
KD,6,legacy_symbols_with_sector,
KDP,1,legacy_symbols_with_sector,
KE,6,legacy_symbols_with_sector,
KELYA,12,legacy_symbols_with_sector,
KELYB,12,legacy_symbols_with_sector,
KEN,8,legacy_symbols_with_sector,
KEP,8,legacy_symbols_with_sector,
KEQU,6,legacy_symbols_with_sector,
KEX,12,legacy_symbols_with_sector,
KEY,11,legacy_symbols_with_sector,
KEYS,6,legacy_symbols_with_sector,
KFFB,11,legacy_symbols_with_sector,
KFRC,12,legacy_symbols_with_sector,
KFS,11,legacy_symbols_with_sector,
KFY,12,legacy_symbols_with_sector,
KG,11,legacy_symbols_with_sector,
KGC,12,legacy_symbols_with_sector,
KGEI,4,legacy_symbols_with_sector,
KHC,1,legacy_symbols_with_sector,
KIDS,10,legacy_symbols_with_sector,
KIM,11,legacy_symbols_with_sector,
KINS,11,legacy_symbols_with_sector,
KITT,3,legacy_symbols_with_sector,
KITTW,3,legacy_symbols_with_sector,
KKR,11,legacy_symbols_with_sector,
KKRS,11,legacy_symbols_with_sector,
KLAC,6,legacy_symbols_with_sector,
KLIC,6,legacy_symbols_with_sector,
KLRS,10,legacy_symbols_with_sector,
KLTR,6,legacy_symbols_with_sector,
KLXE,4,legacy_symbols_with_sector,
KMB,3,legacy_symbols_with_sector,
KMDA,10,legacy_symbols_with_sector,
KMI,8,legacy_symbols_with_sector,
KMPB,11,legacy_symbols_with_sector,
KMPR,11,legacy_symbols_with_sector,
KMT,3,legacy_symbols_with_sector,
KMX,9,legacy_symbols_with_sector,
KN,2,legacy_symbols_with_sector,
KNDI,2,legacy_symbols_with_sector,
KNOP,12,legacy_symbols_with_sector,
KNSA,10,legacy_symbols_with_sector,
KNSL,11,legacy_symbols_with_sector,
KNTK,8,legacy_symbols_with_sector,
KNX,12,legacy_symbols_with_sector,
KO,1,legacy_symbols_with_sector,
KOD,10,legacy_symbols_with_sector,
KODK,3,legacy_symbols_with_sector,
KOF,1,legacy_symbols_with_sector,
KOP,12,legacy_symbols_with_sector,
KOPN,6,legacy_symbols_with_sector,
KORE,7,legacy_symbols_with_sector,
KOS,4,legacy_symbols_with_sector,
KOSS,2,legacy_symbols_with_sector,
KPLT,12,legacy_symbols_with_sector,
KPLTW,12,legacy_symbols_with_sector,
KPRX,10,legacy_symbols_with_sector,
KPTI,10,legacy_symbols_with_sector,
KR,9,legacy_symbols_with_sector,
KRC,11,legacy_symbols_with_sector,
KREF,11,legacy_symbols_with_sector,
KRG,11,legacy_symbols_with_sector,
KRKR,12,legacy_symbols_with_sector,
KRMD,10,legacy_symbols_with_sector,
KRNT,3,legacy_symbols_with_sector,
KRNY,11,legacy_symbols_with_sector,
KRO,5,legacy_symbols_with_sector,
KROS,10,legacy_symbols_with_sector,
KRP,4,legacy_symbols_with_sector,
KRT,3,legacy_symbols_with_sector,
KRUS,9,legacy_symbols_with_sector,
KRYS,10,legacy_symbols_with_sector,
KSCP,6,legacy_symbols_with_sector,
KSS,9,legacy_symbols_with_sector,
KT,7,legacy_symbols_with_sector,
KTB,1,legacy_symbols_with_sector,
KTCC,6,legacy_symbols_with_sector,
KTH,11,legacy_symbols_with_sector,
KTN,11,legacy_symbols_with_sector,
KTOS,3,legacy_symbols_with_sector,
KTTA,10,legacy_symbols_with_sector,
KTTAW,10,legacy_symbols_with_sector,
KTWO,12,legacy_symbols_with_sector,
KULR,6,legacy_symbols_with_sector,
KURA,10,legacy_symbols_with_sector,
KVHI,6,legacy_symbols_with_sector,
KW,11,legacy_symbols_with_sector,
KWR,4,legacy_symbols_with_sector,
KXIN,9,legacy_symbols_with_sector,
KYMR,10,legacy_symbols_with_sector,
KYNB,10,legacy_symbols_with_sector,
KZIA,10,legacy_symbols_with_sector,
KZR,10,legacy_symbols_with_sector,
L,11,legacy_symbols_with_sector,
LAB,6,legacy_symbols_with_sector,
LAC,12,legacy_symbols_with_sector,
LAD,9,legacy_symbols_with_sector,
LADR,11,legacy_symbols_with_sector,
LAKE,10,legacy_symbols_with_sector,
LAMR,11,legacy_symbols_with_sector,
LAND,11,legacy_symbols_with_sector,
LANDO,11,legacy_symbols_with_sector,
LANDP,11,legacy_symbols_with_sector,
LANV,1,legacy_symbols_with_sector,
LARK,11,legacy_symbols_with_sector,
LASE,6,legacy_symbols_with_sector,
LASR,6,legacy_symbols_with_sector,
LAUR,12,legacy_symbols_with_sector,
LAW,6,legacy_symbols_with_sector,
LAZ,11,legacy_symbols_with_sector,
LBRDA,7,legacy_symbols_with_sector,
LBRDK,7,legacy_symbols_with_sector,
LBRDP,7,legacy_symbols_with_sector,
LBRT,4,legacy_symbols_with_sector,
LBTYA,7,legacy_symbols_with_sector,
LBTYB,7,legacy_symbols_with_sector,
LBTYK,7,legacy_symbols_with_sector,
LC,11,legacy_symbols_with_sector,
LCFY,6,legacy_symbols_with_sector,
LCFYW,6,legacy_symbols_with_sector,
LCID,2,legacy_symbols_with_sector,
LCII,2,legacy_symbols_with_sector,
LCNB,11,legacy_symbols_with_sector,
LCTX,10,legacy_symbols_with_sector,
LCUT,3,legacy_symbols_with_sector,
LDI,11,legacy_symbols_with_sector,
LDOS,6,legacy_symbols_with_sector,
LE,9,legacy_symbols_with_sector,
LEA,2,legacy_symbols_with_sector,
LECO,3,legacy_symbols_with_sector,
LEDS,6,legacy_symbols_with_sector,
LEE,1,legacy_symbols_with_sector,
LEG,2,legacy_symbols_with_sector,
LEGH,12,legacy_symbols_with_sector,
LEGN,10,legacy_symbols_with_sector,
LEN,12,legacy_symbols_with_sector,
LEN-B,12,legacy_symbols_with_sector,
LENZ,10,legacy_symbols_with_sector,
LESL,9,legacy_symbols_with_sector,
LEU,12,legacy_symbols_with_sector,
LEVI,1,legacy_symbols_with_sector,
LEXX,10,legacy_symbols_with_sector,
LFCR,10,legacy_symbols_with_sector,
LFMD,10,legacy_symbols_with_sector,
LFMDP,10,legacy_symbols_with_sector,
LFST,10,legacy_symbols_with_sector,
LFT,11,legacy_symbols_with_sector,
LFUS,3,legacy_symbols_with_sector,
LFVN,10,legacy_symbols_with_sector,
LFWD,10,legacy_symbols_with_sector,
LGCY,12,legacy_symbols_with_sector,
LGHL,11,legacy_symbols_with_sector,
LGIH,12,legacy_symbols_with_sector,
LGL,6,legacy_symbols_with_sector,
LGND,10,legacy_symbols_with_sector,
LGO,12,legacy_symbols_with_sector,
LGVN,10,legacy_symbols_with_sector,
LH,10,legacy_symbols_with_sector,
LHX,6,legacy_symbols_with_sector,
LI,2,legacy_symbols_with_sector,
LIDR,2,legacy_symbols_with_sector,
LIDRW,2,legacy_symbols_with_sector,
LIEN,12,legacy_symbols_with_sector,
LII,3,legacy_symbols_with_sector,
LILA,7,legacy_symbols_with_sector,
LILAK,7,legacy_symbols_with_sector,
LIN,5,legacy_symbols_with_sector,
LINC,12,legacy_symbols_with_sector,
LIND,12,legacy_symbols_with_sector,
LINK,6,legacy_symbols_with_sector,
LION,12,legacy_symbols_with_sector,
LIQT,3,legacy_symbols_with_sector,
LITB,9,legacy_symbols_with_sector,
LITE,6,legacy_symbols_with_sector,
LITS,10,legacy_symbols_with_sector,
LIVE,9,legacy_symbols_with_sector,
LIVN,10,legacy_symbols_with_sector,
LIXT,10,legacy_symbols_with_sector,
LKFN,11,legacy_symbols_with_sector,
LKQ,9,legacy_symbols_with_sector,
LLY,10,legacy_symbols_with_sector,
LMAT,10,legacy_symbols_with_sector,
LMB,12,legacy_symbols_with_sector,
LMFA,11,legacy_symbols_with_sector,
LMND,11,legacy_symbols_with_sector,
LMNR,1,legacy_symbols_with_sector,
LMT,3,legacy_symbols_with_sector,
LNAI,10,legacy_symbols_with_sector,
LNC,11,legacy_symbols_with_sector,
LND,1,legacy_symbols_with_sector,
LNG,8,legacy_symbols_with_sector,
LNKB,11,legacy_symbols_with_sector,
LNN,3,legacy_symbols_with_sector,
LNSR,10,legacy_symbols_with_sector,
LNT,8,legacy_symbols_with_sector,
LNTH,10,legacy_symbols_with_sector,
LNZA,5,legacy_symbols_with_sector,
LOAN,11,legacy_symbols_with_sector,
LOB,11,legacy_symbols_with_sector,
LOCL,1,legacy_symbols_with_sector,
LOCO,9,legacy_symbols_with_sector,
LODE,5,legacy_symbols_with_sector,
LOGC,9,legacy_symbols_with_sector,
LOGI,6,legacy_symbols_with_sector,
LOMA,3,legacy_symbols_with_sector,
LONA,10,legacy_symbols_with_sector,
LOOP,5,legacy_symbols_with_sector,
LOPE,12,legacy_symbols_with_sector,
LOVE,9,legacy_symbols_with_sector,
LOW,9,legacy_symbols_with_sector,
LPCN,10,legacy_symbols_with_sector,
LPG,12,legacy_symbols_with_sector,
LPL,6,legacy_symbols_with_sector,
LPLA,11,legacy_symbols_with_sector,
LPRO,11,legacy_symbols_with_sector,
LPSN,6,legacy_symbols_with_sector,
LPTH,6,legacy_symbols_with_sector,
LPX,12,legacy_symbols_with_sector,
LQDA,10,legacy_symbols_with_sector,
LQDT,12,legacy_symbols_with_sector,
LRCX,3,legacy_symbols_with_sector,
LRE,12,legacy_symbols_with_sector,
LRMR,10,legacy_symbols_with_sector,
LRN,12,legacy_symbols_with_sector,
LSAK,11,legacy_symbols_with_sector,
