symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation
IJUL,2019,2022,alpha_vantage_listing_status,ETF,Active,IJUL,IJUL,IJUL,plain,False
ILB,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ILB,ILB,ILB,plain,False
ILCB,2010,2022,alpha_vantage_listing_status,ETF,Active,ILCB,ILCB,ILCB,plain,False
ILCG,2010,2022,alpha_vantage_listing_status,ETF,Active,ILCG,ILCG,ILCG,plain,False
ILCV,2010,2022,alpha_vantage_listing_status,ETF,Active,ILCV,ILCV,ILCV,plain,False
ILDR,2021,2022,alpha_vantage_listing_status,ETF,Active,ILDR,ILDR,ILDR,plain,False
ILF,2010,2022,alpha_vantage_listing_status,ETF,Active,ILF,ILF,ILF,plain,False
ILTB,2010,2022,alpha_vantage_listing_status,ETF,Active,ILTB,ILTB,ILTB,plain,False
IMCB,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,IMCB,IMCB,IMCB,plain,False
IMCG,2010,2022,alpha_vantage_listing_status,ETF,Active,IMCG,IMCG,IMCG,plain,False
IMCV,2010,2022,alpha_vantage_listing_status,ETF,Active,IMCV,IMCV,IMCV,plain,False
IMED,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IMED,IMED,IMED,plain,False
IMFC,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IMFC,IMFC,IMFC,plain,False
IMFD,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IMFD,IMFD,IMFD,plain,False
IMFI,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IMFI,IMFI,IMFI,plain,False
IMFL,2021,2022,alpha_vantage_listing_status,ETF,Active,IMFL,IMFL,IMFL,plain,False
IMFP,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IMFP,IMFP,IMFP,plain,False
IMLP,2013,2022,alpha_vantage_listing_status,ETF,Active,IMLP,IMLP,IMLP,plain,False
IMOM,2016,2022,alpha_vantage_listing_status,ETF,Active,IMOM,IMOM,IMOM,plain,False
IMTB,2016,2022,alpha_vantage_listing_status,ETF,Active,IMTB,IMTB,IMTB,plain,False
IMTM,2015,2022,alpha_vantage_listing_status,ETF,Active,IMTM,IMTM,IMTM,plain,False
IMVP,2010,2022,alpha_vantage_listing_status,ETF,Active,IMVP,IMVP,IMVP,plain,False
INAG,2019,2021,alpha_vantage_listing_status,ETF,Delisted,INAG,INAG,INAG,plain,False
INAU,2019,2021,alpha_vantage_listing_status,ETF,Delisted,INAU,INAU,INAU,plain,False
INB,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,INB,INB,INB,plain,False
INC,2022,2022,alpha_vantage_listing_status,ETF,Active,INC,INC,INC,plain,False
INCE,2016,2022,alpha_vantage_listing_status,ETF,Active,INCE,INCE,INCE,plain,False
INCO,2011,2022,alpha_vantage_listing_status,ETF,Active,INCO,INCO,INCO,plain,False
INDA,2012,2022,alpha_vantage_listing_status,ETF,Active,INDA,INDA,INDA,plain,False
INDF,2016,2022,alpha_vantage_listing_status,ETF,Active|Delisted,INDF,INDF,INDF,plain,False
INDL,2010,2022,alpha_vantage_listing_status,ETF,Active,INDL,INDL,INDL,plain,False
INDS,2018,2022,alpha_vantage_listing_status,ETF,Active,INDS,INDS,INDS,plain,False
INDY,2010,2022,alpha_vantage_listing_status,ETF,Active,INDY,INDY,INDY,plain,False
INEQ,2016,2022,alpha_vantage_listing_status,ETF,Active,INEQ,INEQ,INEQ,plain,False
INF,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,INF,INF,INF,plain,False
INFL,2011,2022,alpha_vantage_listing_status,ETF,Active|Delisted,INFL,INFL,INFL,plain,False
INFO,2014,2021,alpha_vantage_listing_status,ETF,Active,INFO,INFO,INFO,plain,False
INFR,2016,2022,alpha_vantage_listing_status,ETF,Active,INFR,INFR,INFR,plain,False
INKM,2012,2022,alpha_vantage_listing_status,ETF,Active,INKM,INKM,INKM,plain,False
INMU,2021,2022,alpha_vantage_listing_status,ETF,Active,INMU,INMU,INMU,plain,False
INNO,2021,2022,alpha_vantage_listing_status,ETF,Active,INNO,INNO,INNO,plain,False
INP,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,INP,INP,INP,plain,False
INQQ,2022,2022,alpha_vantage_listing_status,ETF,Active,INQQ,INQQ,INQQ,plain,False
INR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,INR,INR,INR,plain,False
INSI,2010,2022,alpha_vantage_listing_status,ETF,Active,INSI,INSI,INSI,plain,False
INTF,2015,2022,alpha_vantage_listing_status,ETF,Active,INTF,INTF,INTF,plain,False
INTL,2010,2022,alpha_vantage_listing_status,ETF,Active,INTL,INTL,INTL,plain,False
INXX,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,INXX,INXX,INXX,plain,False
INY,2016,2021,alpha_vantage_listing_status,ETF,Delisted,INY,INY,INY,plain,False
IOCT,2021,2022,alpha_vantage_listing_status,ETF,Active,IOCT,IOCT,IOCT,plain,False
IOIL,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IOIL,IOIL,IOIL,plain,False
ION,2022,2022,alpha_vantage_listing_status,ETF,Active,ION,ION,ION,plain,False
IOO,2010,2022,alpha_vantage_listing_status,ETF,Active,IOO,IOO,IOO,plain,False
IPAC,2014,2022,alpha_vantage_listing_status,ETF,Active,IPAC,IPAC,IPAC,plain,False
IPAL,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPAL,IPAL,IPAL,plain,False
IPAY,2015,2022,alpha_vantage_listing_status,ETF,Active,IPAY,IPAY,IPAY,plain,False
IPD,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPD,IPD,IPD,plain,False
IPDP,2022,2022,alpha_vantage_listing_status,ETF,Active,IPDP,IPDP,IPDP,plain,False
IPF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPF,IPF,IPF,plain,False
IPFF,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPFF,IPFF,IPFF,plain,False
IPK,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPK,IPK,IPK,plain,False
IPKW,2014,2022,alpha_vantage_listing_status,ETF,Active,IPKW,IPKW,IPKW,plain,False
IPN,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPN,IPN,IPN,plain,False
IPO,2013,2022,alpha_vantage_listing_status,ETF,Active,IPO,IPO,IPO,plain,False
IPOS,2014,2022,alpha_vantage_listing_status,ETF,Active,IPOS,IPOS,IPOS,plain,False
IPPP,2022,2022,alpha_vantage_listing_status,ETF,Active,IPPP,IPPP,IPPP,plain,False
IPS,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPS,IPS,IPS,plain,False
IPU,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IPU,IPU,IPU,plain,False
IPW,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF|Stock,Active|Delisted,IPW,IPW,IPW,plain,False
IQDE,2013,2022,alpha_vantage_listing_status,ETF,Active,IQDE,IQDE,IQDE,plain,False
IQDF,2013,2022,alpha_vantage_listing_status,ETF,Active,IQDF,IQDF,IQDF,plain,False
IQDG,2016,2022,alpha_vantage_listing_status,ETF,Active,IQDG,IQDG,IQDG,plain,False
IQDY,2013,2022,alpha_vantage_listing_status,ETF,Active,IQDY,IQDY,IQDY,plain,False
IQHI,2022,2022,alpha_vantage_listing_status,ETF,Active,IQHI,IQHI,IQHI,plain,False
IQI,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,IQI,IQI,IQI,plain,False
IQIN,2018,2022,alpha_vantage_listing_status,ETF,Active,IQIN,IQIN,IQIN,plain,False
IQLT,2015,2022,alpha_vantage_listing_status,ETF,Active,IQLT,IQLT,IQLT,plain,False
IQM,2020,2022,alpha_vantage_listing_status,ETF,Active,IQM,IQM,IQM,plain,False
IQSI,2019,2022,alpha_vantage_listing_status,ETF,Active,IQSI,IQSI,IQSI,plain,False
IQSM,2022,2022,alpha_vantage_listing_status,ETF,Active,IQSM,IQSM,IQSM,plain,False
IQSU,2019,2022,alpha_vantage_listing_status,ETF,Active,IQSU,IQSU,IQSU,plain,False
IRBA,2022,2022,alpha_vantage_listing_status,ETF,Active,IRBA,IRBA,IRBA,plain,False
IRL,2010,2022,alpha_vantage_listing_status,ETF,Active,IRL,IRL,IRL,plain,False
IROC,2022,2022,alpha_vantage_listing_status,ETF,Active,IROC,IROC,IROC,plain,False
IRR,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IRR,IRR,IRR,plain,False
IRV,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IRV,IRV,IRV,plain,False
IRVH,2022,2022,alpha_vantage_listing_status,ETF,Active,IRVH,IRVH,IRVH,plain,False
IRY,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IRY,IRY,IRY,plain,False
ISCB,2010,2022,alpha_vantage_listing_status,ETF,Active,ISCB,ISCB,ISCB,plain,False
ISCF,2015,2022,alpha_vantage_listing_status,ETF,Active,ISCF,ISCF,ISCF,plain,False
ISCG,2010,2022,alpha_vantage_listing_status,ETF,Active,ISCG,ISCG,ISCG,plain,False
ISCV,2010,2022,alpha_vantage_listing_status,ETF,Active,ISCV,ISCV,ISCV,plain,False
ISD,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,ISD,ISD,ISD,plain,False
ISDS,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ISDS,ISDS,ISDS,plain,False
ISDX,2018,2022,alpha_vantage_listing_status,ETF,Active,ISDX,ISDX,ISDX,plain,False
ISEM,2018,2022,alpha_vantage_listing_status,ETF,Active,ISEM,ISEM,ISEM,plain,False
ISHG,2010,2022,alpha_vantage_listing_status,ETF,Active,ISHG,ISHG,ISHG,plain,False
ISHP,2016,2022,alpha_vantage_listing_status,ETF,Active,ISHP,ISHP,ISHP,plain,False
ISMD,2017,2022,alpha_vantage_listing_status,ETF,Active,ISMD,ISMD,ISMD,plain,False
ISRA,2013,2022,alpha_vantage_listing_status,ETF,Active,ISRA,ISRA,ISRA,plain,False
IST,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IST,IST,IST,plain,False
ISTB,2012,2022,alpha_vantage_listing_status,ETF,Active,ISTB,ISTB,ISTB,plain,False
ISVL,2021,2022,alpha_vantage_listing_status,ETF,Active,ISVL,ISVL,ISVL,plain,False
ISWN,2021,2022,alpha_vantage_listing_status,ETF,Active,ISWN,ISWN,ISWN,plain,False
ISZE,2015,2022,alpha_vantage_listing_status,ETF,Active,ISZE,ISZE,ISZE,plain,False
ITA,2010,2022,alpha_vantage_listing_status,ETF,Active,ITA,ITA,ITA,plain,False
ITAN,2021,2022,alpha_vantage_listing_status,ETF,Active,ITAN,ITAN,ITAN,plain,False
ITB,2010,2022,alpha_vantage_listing_status,ETF,Active,ITB,ITB,ITB,plain,False
ITEQ,2015,2022,alpha_vantage_listing_status,ETF,Active,ITEQ,ITEQ,ITEQ,plain,False
ITF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ITF,ITF,ITF,plain,False
ITIP,2016,2021,alpha_vantage_listing_status,ETF,Delisted,ITIP,ITIP,ITIP,plain,False
ITLT,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ITLT,ITLT,ITLT,plain,False
ITLY,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ITLY,ITLY,ITLY,plain,False
ITM,2010,2022,alpha_vantage_listing_status,ETF,Active,ITM,ITM,ITM,plain,False
ITML,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ITML,ITML,ITML,plain,False
ITMS,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ITMS,ITMS,ITMS,plain,False
ITOT,2010,2022,alpha_vantage_listing_status,ETF,Active,ITOT,ITOT,ITOT,plain,False
ITR,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,ITR,ITR,ITR,plain,False
IUS,2018,2022,alpha_vantage_listing_status,ETF,Active,IUS,IUS,IUS,plain,False
IUSA,2022,2022,alpha_vantage_listing_status,ETF,Active,IUSA,IUSA,IUSA,plain,False
IUSB,2014,2022,alpha_vantage_listing_status,ETF,Active,IUSB,IUSB,IUSB,plain,False
IUSG,2010,2022,alpha_vantage_listing_status,ETF,Active,IUSG,IUSG,IUSG,plain,False
IUSS,2018,2022,alpha_vantage_listing_status,ETF,Active,IUSS,IUSS,IUSS,plain,False
IUSV,2010,2022,alpha_vantage_listing_status,ETF,Active,IUSV,IUSV,IUSV,plain,False
IVAL,2014,2022,alpha_vantage_listing_status,ETF,Active,IVAL,IVAL,IVAL,plain,False
IVDG,2020,2022,alpha_vantage_listing_status,ETF,Active,IVDG,IVDG,IVDG,plain,False
IVE,2010,2022,alpha_vantage_listing_status,ETF,Active,IVE,IVE,IVE,plain,False
IVEG,2022,2022,alpha_vantage_listing_status,ETF,Active,IVEG,IVEG,IVEG,plain,False
IVFVC,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IVFVC,IVFVC,IVFVC,plain,False
IVH,2013,2022,alpha_vantage_listing_status,ETF,Active,IVH,IVH,IVH,plain,False
IVLC,2020,2022,alpha_vantage_listing_status,ETF,Active,IVLC,IVLC,IVLC,plain,False
IVLU,2015,2022,alpha_vantage_listing_status,ETF,Active,IVLU,IVLU,IVLU,plain,False
IVOG,2010,2022,alpha_vantage_listing_status,ETF,Active,IVOG,IVOG,IVOG,plain,False
IVOL,2019,2022,alpha_vantage_listing_status,ETF,Active,IVOL,IVOL,IVOL,plain,False
IVOO,2010,2022,alpha_vantage_listing_status,ETF,Active,IVOO,IVOO,IVOO,plain,False
IVOP,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,IVOP,IVOP,IVOP,plain,False
IVOV,2010,2022,alpha_vantage_listing_status,ETF,Active,IVOV,IVOV,IVOV,plain,False
IVRA,2020,2022,alpha_vantage_listing_status,ETF,Active,IVRA,IVRA,IVRA,plain,False
IVSG,2020,2022,alpha_vantage_listing_status,ETF,Active,IVSG,IVSG,IVSG,plain,False
IVV,2010,2022,alpha_vantage_listing_status,ETF,Active,IVV,IVV,IVV,plain,False
IVW,2010,2022,alpha_vantage_listing_status,ETF,Active,IVW,IVW,IVW,plain,False
IWB,2010,2022,alpha_vantage_listing_status,ETF,Active,IWB,IWB,IWB,plain,False
IWC,2010,2022,alpha_vantage_listing_status,ETF,Active,IWC,IWC,IWC,plain,False
IWD,2010,2022,alpha_vantage_listing_status,ETF,Active,IWD,IWD,IWD,plain,False
IWDL,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,IWDL,IWDL,IWDL,plain,False
IWF,2010,2022,alpha_vantage_listing_status,ETF,Active,IWF,IWF,IWF,plain,False
IWFG,2022,2022,alpha_vantage_listing_status,ETF,Active,IWFG,IWFG,IWFG,plain,False
IWFH,2020,2022,alpha_vantage_listing_status,ETF,Active,IWFH,IWFH,IWFH,plain,False
IWIN,2022,2022,alpha_vantage_listing_status,ETF,Active,IWIN,IWIN,IWIN,plain,False
IWL,2010,2022,alpha_vantage_listing_status,ETF,Active,IWL,IWL,IWL,plain,False
IWLG,2022,2022,alpha_vantage_listing_status,ETF,Active,IWLG,IWLG,IWLG,plain,False
IWM,2010,2022,alpha_vantage_listing_status,ETF,Active,IWM,IWM,IWM,plain,False
IWN,2010,2022,alpha_vantage_listing_status,ETF,Active,IWN,IWN,IWN,plain,False
IWO,2010,2022,alpha_vantage_listing_status,ETF,Active,IWO,IWO,IWO,plain,False
IWP,2010,2022,alpha_vantage_listing_status,ETF,Active,IWP,IWP,IWP,plain,False
IWR,2010,2022,alpha_vantage_listing_status,ETF,Active,IWR,IWR,IWR,plain,False
IWS,2010,2022,alpha_vantage_listing_status,ETF,Active,IWS,IWS,IWS,plain,False
IWTR,2022,2022,alpha_vantage_listing_status,ETF,Active,IWTR,IWTR,IWTR,plain,False
IWV,2010,2022,alpha_vantage_listing_status,ETF,Active,IWV,IWV,IWV,plain,False
IWX,2010,2022,alpha_vantage_listing_status,ETF,Active,IWX,IWX,IWX,plain,False
IWY,2010,2022,alpha_vantage_listing_status,ETF,Active,IWY,IWY,IWY,plain,False
IXC,2010,2022,alpha_vantage_listing_status,ETF,Active,IXC,IXC,IXC,plain,False
IXG,2010,2022,alpha_vantage_listing_status,ETF,Active,IXG,IXG,IXG,plain,False
IXJ,2010,2022,alpha_vantage_listing_status,ETF,Active,IXJ,IXJ,IXJ,plain,False
IXN,2010,2022,alpha_vantage_listing_status,ETF,Active,IXN,IXN,IXN,plain,False
IXP,2010,2022,alpha_vantage_listing_status,ETF,Active,IXP,IXP,IXP,plain,False
IXUS,2012,2022,alpha_vantage_listing_status,ETF,Active,IXUS,IXUS,IXUS,plain,False
IYC,2010,2022,alpha_vantage_listing_status,ETF,Active,IYC,IYC,IYC,plain,False
IYE,2010,2022,alpha_vantage_listing_status,ETF,Active,IYE,IYE,IYE,plain,False
IYF,2010,2022,alpha_vantage_listing_status,ETF,Active,IYF,IYF,IYF,plain,False
IYG,2010,2022,alpha_vantage_listing_status,ETF,Active,IYG,IYG,IYG,plain,False
IYH,2010,2022,alpha_vantage_listing_status,ETF,Active,IYH,IYH,IYH,plain,False
IYJ,2010,2022,alpha_vantage_listing_status,ETF,Active,IYJ,IYJ,IYJ,plain,False
IYK,2010,2022,alpha_vantage_listing_status,ETF,Active,IYK,IYK,IYK,plain,False
IYLD,2012,2022,alpha_vantage_listing_status,ETF,Active,IYLD,IYLD,IYLD,plain,False
IYM,2010,2022,alpha_vantage_listing_status,ETF,Active,IYM,IYM,IYM,plain,False
IYR,2010,2022,alpha_vantage_listing_status,ETF,Active,IYR,IYR,IYR,plain,False
IYT,2010,2022,alpha_vantage_listing_status,ETF,Active,IYT,IYT,IYT,plain,False
IYW,2010,2022,alpha_vantage_listing_status,ETF,Active,IYW,IYW,IYW,plain,False
IYY,2010,2022,alpha_vantage_listing_status,ETF,Active,IYY,IYY,IYY,plain,False
IYZ,2010,2022,alpha_vantage_listing_status,ETF,Active,IYZ,IYZ,IYZ,plain,False
IZRL,2017,2022,alpha_vantage_listing_status,ETF,Active,IZRL,IZRL,IZRL,plain,False
JAAA,2020,2022,alpha_vantage_listing_status,ETF,Active,JAAA,JAAA,JAAA,plain,False
JANT,2021,2022,alpha_vantage_listing_status,ETF,Active,JANT,JANT,JANT,plain,False
JANW,2021,2022,alpha_vantage_listing_status,ETF,Active,JANW,JANW,JANW,plain,False
JANZ,2021,2022,alpha_vantage_listing_status,ETF,Active,JANZ,JANZ,JANZ,plain,False
JAVA,2021,2022,alpha_vantage_listing_status,ETF,Active,JAVA,JAVA,JAVA,plain,False
JBBB,2022,2022,alpha_vantage_listing_status,ETF,Active,JBBB,JBBB,JBBB,plain,False
JCE,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JCE,JCE,JCE,plain,False
JCPB,2019,2022,alpha_vantage_listing_status,ETF,Active,JCPB,JCPB,JCPB,plain,False
JCPI,2022,2022,alpha_vantage_listing_status,ETF,Active,JCPI,JCPI,JCPI,plain,False
JCTR,2020,2022,alpha_vantage_listing_status,ETF,Active,JCTR,JCTR,JCTR,plain,False
JDD,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JDD,JDD,JDD,plain,False
JDG,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JDG,JDG,JDG,plain,False
JDIV,2017,2021,alpha_vantage_listing_status,ETF,Active,JDIV,JDIV,JDIV,plain,False
JDST,2013,2022,alpha_vantage_listing_status,ETF,Active,JDST,JDST,JDST,plain,False
JEM,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,JEM,JEM,JEM,plain,False
JEMA,2021,2022,alpha_vantage_listing_status,ETF,Active,JEMA,JEMA,JEMA,plain,False
JEMD,2017,2021,alpha_vantage_listing_status,ETF,Active,JEMD,JEMD,JEMD,plain,False
JEPI,2020,2022,alpha_vantage_listing_status,ETF,Active,JEPI,JEPI,JEPI,plain,False
JEPQ,2022,2022,alpha_vantage_listing_status,ETF,Active,JEPQ,JEPQ,JEPQ,plain,False
JEQ,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JEQ,JEQ,JEQ,plain,False
JETS,2015,2022,alpha_vantage_listing_status,ETF,Active,JETS,JETS,JETS,plain,False
JFC,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JFC,JFC,JFC,plain,False
JFR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JFR,JFR,JFR,plain,False
JFWD,2021,2022,alpha_vantage_listing_status,ETF,Active,JFWD,JFWD,JFWD,plain,False
JGBB,2016,2021,alpha_vantage_listing_status,ETF,Delisted,JGBB,JGBB,JGBB,plain,False
JGBD,2016,2021,alpha_vantage_listing_status,ETF,Delisted,JGBD,JGBD,JGBD,plain,False
JGBL,2016,2021,alpha_vantage_listing_status,ETF,Delisted,JGBL,JGBL,JGBL,plain,False
JGBS,2016,2021,alpha_vantage_listing_status,ETF,Delisted,JGBS,JGBS,JGBS,plain,False
JGBT,2016,2021,alpha_vantage_listing_status,ETF,Delisted,JGBT,JGBT,JGBT,plain,False
JGH,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JGH,JGH,JGH,plain,False
JGLD,2020,2022,alpha_vantage_listing_status,ETF,Active,JGLD,JGLD,JGLD,plain,False
JGRO,2022,2022,alpha_vantage_listing_status,ETF,Active,JGRO,JGRO,JGRO,plain,False
JGV,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JGV,JGV,JGV,plain,False
JHB,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JHB,JHB,JHB,plain,False
JHCB,2021,2022,alpha_vantage_listing_status,ETF,Active,JHCB,JHCB,JHCB,plain,False
JHCS,2019,2021,alpha_vantage_listing_status,ETF,Active,JHCS,JHCS,JHCS,plain,False
JHD,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JHD,JHD,JHD,plain,False
JHDG,2015,2022,alpha_vantage_listing_status,ETF,Active,JHDG,JHDG,JHDG,plain,False
JHDV,2022,2022,alpha_vantage_listing_status,ETF,Active,JHDV,JHDV,JHDV,plain,False
JHEM,2018,2022,alpha_vantage_listing_status,ETF,Active,JHEM,JHEM,JHEM,plain,False
JHI,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JHI,JHI,JHI,plain,False
JHID,2022,2022,alpha_vantage_listing_status,ETF,Active,JHID,JHID,JHID,plain,False
JHMA,2016,2021,alpha_vantage_listing_status,ETF,Active,JHMA,JHMA,JHMA,plain,False
JHMB,2021,2022,alpha_vantage_listing_status,ETF,Active,JHMB,JHMB,JHMB,plain,False
JHMC,2015,2021,alpha_vantage_listing_status,ETF,Active,JHMC,JHMC,JHMC,plain,False
JHMD,2016,2022,alpha_vantage_listing_status,ETF,Active,JHMD,JHMD,JHMD,plain,False
JHME,2016,2021,alpha_vantage_listing_status,ETF,Active,JHME,JHME,JHME,plain,False
JHMF,2015,2021,alpha_vantage_listing_status,ETF,Active,JHMF,JHMF,JHMF,plain,False
JHMH,2015,2021,alpha_vantage_listing_status,ETF,Active,JHMH,JHMH,JHMH,plain,False
JHMI,2016,2021,alpha_vantage_listing_status,ETF,Active,JHMI,JHMI,JHMI,plain,False
JHML,2015,2022,alpha_vantage_listing_status,ETF,Active,JHML,JHML,JHML,plain,False
JHMM,2015,2022,alpha_vantage_listing_status,ETF,Active,JHMM,JHMM,JHMM,plain,False
JHMS,2016,2021,alpha_vantage_listing_status,ETF,Active,JHMS,JHMS,JHMS,plain,False
JHMT,2015,2021,alpha_vantage_listing_status,ETF,Active,JHMT,JHMT,JHMT,plain,False
JHMU,2016,2021,alpha_vantage_listing_status,ETF,Active,JHMU,JHMU,JHMU,plain,False
JHP,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JHP,JHP,JHP,plain,False
JHPI,2021,2022,alpha_vantage_listing_status,ETF,Active,JHPI,JHPI,JHPI,plain,False
JHS,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JHS,JHS,JHS,plain,False
JHSC,2017,2022,alpha_vantage_listing_status,ETF,Active,JHSC,JHSC,JHSC,plain,False
JHY,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JHY,JHY,JHY,plain,False
JIB,2021,2022,alpha_vantage_listing_status,ETF,Active,JIB,JIB,JIB,plain,False
JIDA,2021,2022,alpha_vantage_listing_status,ETF,Active,JIDA,JIDA,JIDA,plain,False
JIG,2020,2022,alpha_vantage_listing_status,ETF,Active,JIG,JIG,JIG,plain,False
JIRE,2022,2022,alpha_vantage_listing_status,ETF,Active,JIRE,JIRE,JIRE,plain,False
JIVE,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JIVE,JIVE,JIVE,plain,False
JJA,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJA,JJA,JJA,plain,False
JJC,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJC,JJC,JJC,plain,False
JJE,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJE,JJE,JJE,plain,False
JJG,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJG,JJG,JJG,plain,False
JJM,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJM,JJM,JJM,plain,False
JJN,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJN,JJN,JJN,plain,False
JJP,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJP,JJP,JJP,plain,False
JJS,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJS,JJS,JJS,plain,False
JJT,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJT,JJT,JJT,plain,False
JJU,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,JJU,JJU,JJU,plain,False
JLQD,2021,2022,alpha_vantage_listing_status,ETF,Active,JLQD,JLQD,JLQD,plain,False
JLS,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JLS,JLS,JLS,plain,False
JMBS,2018,2022,alpha_vantage_listing_status,ETF,Active,JMBS,JMBS,JMBS,plain,False
JMEE,2022,2022,alpha_vantage_listing_status,ETF,Active,JMEE,JMEE,JMEE,plain,False
JMF,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JMF,JMF,JMF,plain,False
JMI,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JMI,JMI,JMI,plain,False
JMIN,2017,2021,alpha_vantage_listing_status,ETF,Active,JMIN,JMIN,JMIN,plain,False
JMLP,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JMLP,JMLP,JMLP,plain,False
JMM,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,JMM,JMM,JMM,plain,False
JMOM,2017,2022,alpha_vantage_listing_status,ETF,Active,JMOM,JMOM,JMOM,plain,False
JMST,2018,2022,alpha_vantage_listing_status,ETF,Active,JMST,JMST,JMST,plain,False
JMT,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JMT,JMT,JMT,plain,False
JMUB,2018,2022,alpha_vantage_listing_status,ETF,Active,JMUB,JMUB,JMUB,plain,False
JNK,2010,2022,alpha_vantage_listing_status,ETF,Active,JNK,JNK,JNK,plain,False
JNMF,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,JNMF,JNMF,JNMF,plain,False
JNUG,2013,2022,alpha_vantage_listing_status,ETF,Active,JNUG,JNUG,JNUG,plain,False
