symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation
LAZRQ,2026,2026,runtime_symbols_txt,,Active,LAZRQ,LAZRQ,LAZRQ,plain,False
LB,2026,2026,runtime_symbols_txt,,Active,LB,LB,LB,plain,False
LBCMF,2026,2026,runtime_symbols_txt,,Active,LBCMF,LBCMF,LBCMF,plain,False
LBGJ,2026,2026,runtime_symbols_txt,,Active,LBGJ,LBGJ,LBGJ,plain,False
LBRA,2026,2026,runtime_symbols_txt,,Active,LBRA,LBRA,LBRA,plain,False
LBRDB,2026,2026,runtime_symbols_txt,,Active,LBRDB,LBRDB,LBRDB,plain,False
LBRJ,2026,2026,runtime_symbols_txt,,Active,LBRJ,LBRJ,LBRJ,plain,False
LBRX,2026,2026,runtime_symbols_txt,,Active,LBRX,LBRX,LBRX,plain,False
LBSR,2026,2026,runtime_symbols_txt,,Active,LBSR,LBSR,LBSR,plain,False
LBUY,2026,2026,runtime_symbols_txt,,Active,LBUY,LBUY,LBUY,plain,False
LBZZ,2026,2026,runtime_symbols_txt,,Active,LBZZ,LBZZ,LBZZ,plain,False
LCCC,2026,2026,runtime_symbols_txt,,Active,LCCC,LCCC,LCCC,plain,False
LCCCR,2026,2026,runtime_symbols_txt,,Active,LCCCR,LCCCR,LCCCR,plain,False
LCCCU,2026,2026,runtime_symbols_txt,,Active,LCCCU,LCCCU,LCCCU,plain,False
LCDC,2026,2026,runtime_symbols_txt,,Active,LCDC,LCDC,LCDC,plain,False
LCGMF,2026,2026,runtime_symbols_txt,,Active,LCGMF,LCGMF,LCGMF,plain,False
LCHD,2026,2026,runtime_symbols_txt,,Active,LCHD,LCHD,LCHD,plain,False
LCTC,2026,2026,runtime_symbols_txt,,Active,LCTC,LCTC,LCTC,plain,False
LDDD,2026,2026,runtime_symbols_txt,,Active,LDDD,LDDD,LDDD,plain,False
LDDFD,2026,2026,runtime_symbols_txt,,Active,LDDFD,LDDFD,LDDFD,plain,False
LDHL,2026,2026,runtime_symbols_txt,,Active,LDHL,LDHL,LDHL,plain,False
LDTCF,2026,2026,runtime_symbols_txt,,Active,LDTCF,LDTCF,LDTCF,plain,False
LDTDF,2026,2026,runtime_symbols_txt,,Active,LDTDF,LDTDF,LDTDF,plain,False
LDXC,2026,2026,runtime_symbols_txt,,Active,LDXC,LDXC,LDXC,plain,False
LEAT,2026,2026,runtime_symbols_txt,,Active,LEAT,LEAT,LEAT,plain,False
LEEEF,2026,2026,runtime_symbols_txt,,Active,LEEEF,LEEEF,LEEEF,plain,False
LEEN,2026,2026,runtime_symbols_txt,,Active,LEEN,LEEN,LEEN,plain,False
LEGO.UN,2026,2026,runtime_symbols_txt,,Active,LEGO.UN,LEGO.UN,LEGO.UN,class_or_suffix,False
LEGO.WT,2026,2026,runtime_symbols_txt,,Active,LEGO.WT,LEGO.WT,LEGO.WT,warrant_or_right_like,False
LEGT,2026,2026,runtime_symbols_txt,,Active,LEGT,LEGT,LEGT,plain,False
LEGT.UN,2026,2026,runtime_symbols_txt,,Active,LEGT.UN,LEGT.UN,LEGT.UN,class_or_suffix,False
LEGT.WT,2026,2026,runtime_symbols_txt,,Active,LEGT.WT,LEGT.WT,LEGT.WT,warrant_or_right_like,False
LEN.B,2026,2026,runtime_symbols_txt,,Active,LEN.B,LEN.B,LEN.B,class_or_suffix,False
LENDX,2026,2026,runtime_symbols_txt,,Active,LENDX,LENDX,LENDX,plain,False
LFS,2026,2026,runtime_symbols_txt,,Active,LFS,LFS,LFS,plain,False
LFT.PA,2026,2026,runtime_symbols_txt,,Active,LFT.PA,LFT.PA,LFT.PA,preferred_or_special,False
LGCB,2026,2026,runtime_symbols_txt,,Active,LGCB,LGCB,LGCB,plain,False
LGCL,2026,2026,runtime_symbols_txt,,Active,LGCL,LGCL,LGCL,plain,False
LGCXF,2026,2026,runtime_symbols_txt,,Active,LGCXF,LGCXF,LGCXF,plain,False
LGDTF,2026,2026,runtime_symbols_txt,,Active,LGDTF,LGDTF,LGDTF,plain,False
LGMK,2026,2026,runtime_symbols_txt,,Active,LGMK,LGMK,LGMK,plain,False
LGN,2026,2026,runtime_symbols_txt,,Active,LGN,LGN,LGN,plain,False
LGNDZ,2026,2026,runtime_symbols_txt,,Active,LGNDZ,LGNDZ,LGNDZ,plain,False
LGNXZ,2026,2026,runtime_symbols_txt,,Active,LGNXZ,LGNXZ,LGNXZ,plain,False
LGNYZ,2026,2026,runtime_symbols_txt,,Active,LGNYZ,LGNYZ,LGNYZ,plain,False
LGNZZ,2026,2026,runtime_symbols_txt,,Active,LGNZZ,LGNZZ,LGNZZ,plain,False
LGPS,2026,2026,runtime_symbols_txt,,Active,LGPS,LGPS,LGPS,plain,False
LGSP,2026,2026,runtime_symbols_txt,,Active,LGSP,LGSP,LGSP,plain,False
LHAI,2026,2026,runtime_symbols_txt,,Active,LHAI,LHAI,LHAI,plain,False
LHI,2026,2026,runtime_symbols_txt,,Active,LHI,LHI,LHI,plain,False
LHSW,2026,2026,runtime_symbols_txt,,Active,LHSW,LHSW,LHSW,plain,False
LIANY,2026,2026,runtime_symbols_txt,,Active,LIANY,LIANY,LIANY,plain,False
LICN,2026,2026,runtime_symbols_txt,,Active,LICN,LICN,LICN,plain,False
LIF,2026,2026,runtime_symbols_txt,,Active,LIF,LIF,LIF,plain,False
LIFD,2026,2026,runtime_symbols_txt,,Active,LIFD,LIFD,LIFD,plain,False
LIFE,2026,2026,runtime_symbols_txt,,Active,LIFE,LIFE,LIFE,plain,False
LIFX,2026,2026,runtime_symbols_txt,,Active,LIFX,LIFX,LIFX,plain,False
LILAB,2026,2026,runtime_symbols_txt,,Active,LILAB,LILAB,LILAB,plain,False
LILIF,2026,2026,runtime_symbols_txt,,Active,LILIF,LILIF,LILIF,plain,False
LILMF,2026,2026,runtime_symbols_txt,,Active,LILMF,LILMF,LILMF,plain,False
LILW,2026,2026,runtime_symbols_txt,,Active,LILW,LILW,LILW,plain,False
LIMN,2026,2026,runtime_symbols_txt,,Active,LIMN,LIMN,LIMN,plain,False
LIMNW,2026,2026,runtime_symbols_txt,,Active,LIMNW,LIMNW,LIMNW,plain,False
LIMX,2026,2026,runtime_symbols_txt,,Active,LIMX,LIMX,LIMX,plain,False
LINE,2026,2026,runtime_symbols_txt,,Active,LINE,LINE,LINE,plain,False
LINMF,2026,2026,runtime_symbols_txt,,Active,LINMF,LINMF,LINMF,plain,False
LIPO,2026,2026,runtime_symbols_txt,,Active,LIPO,LIPO,LIPO,plain,False
LISMF,2026,2026,runtime_symbols_txt,,Active,LISMF,LISMF,LISMF,plain,False
LITSF,2026,2026,runtime_symbols_txt,,Active,LITSF,LITSF,LITSF,plain,False
LIVG,2026,2026,runtime_symbols_txt,,Active,LIVG,LIVG,LIVG,plain,False
LKNCY,2026,2026,runtime_symbols_txt,,Active,LKNCY,LKNCY,LKNCY,plain,False
LKSP,2026,2026,runtime_symbols_txt,,Active,LKSP,LKSP,LKSP,plain,False
LKSPR,2026,2026,runtime_symbols_txt,,Active,LKSPR,LKSPR,LKSPR,plain,False
LKSPU,2026,2026,runtime_symbols_txt,,Active,LKSPU,LKSPU,LKSPU,plain,False
LKYLY,2026,2026,runtime_symbols_txt,,Active,LKYLY,LKYLY,LKYLY,plain,False
LKYRF,2026,2026,runtime_symbols_txt,,Active,LKYRF,LKYRF,LKYRF,plain,False
LLDTF,2026,2026,runtime_symbols_txt,,Active,LLDTF,LLDTF,LLDTF,plain,False
LLOBF,2026,2026,runtime_symbols_txt,,Active,LLOBF,LLOBF,LLOBF,plain,False
LLYVA,2026,2026,runtime_symbols_txt,,Active,LLYVA,LLYVA,LLYVA,plain,False
LLYVB,2026,2026,runtime_symbols_txt,,Active,LLYVB,LLYVB,LLYVB,plain,False
LLYVK,2026,2026,runtime_symbols_txt,,Active,LLYVK,LLYVK,LLYVK,plain,False
LMMY,2026,2026,runtime_symbols_txt,,Active,LMMY,LMMY,LMMY,plain,False
LMRI,2026,2026,runtime_symbols_txt,,Active,LMRI,LMRI,LMRI,plain,False
LMRMF,2026,2026,runtime_symbols_txt,,Active,LMRMF,LMRMF,LMRMF,plain,False
LMRXF,2026,2026,runtime_symbols_txt,,Active,LMRXF,LMRXF,LMRXF,plain,False
LNBY,2026,2026,runtime_symbols_txt,,Active,LNBY,LNBY,LNBY,plain,False
LNC.PD,2026,2026,runtime_symbols_txt,,Active,LNC.PD,LNC.PD,LNC.PD,preferred_or_special,False
LNKS,2026,2026,runtime_symbols_txt,,Active,LNKS,LNKS,LNKS,plain,False
LNTCY,2026,2026,runtime_symbols_txt,,Active,LNTCY,LNTCY,LNTCY,plain,False
LNTO,2026,2026,runtime_symbols_txt,,Active,LNTO,LNTO,LNTO,plain,False
LNWO,2026,2026,runtime_symbols_txt,,Active,LNWO,LNWO,LNWO,plain,False
LNXSF,2026,2026,runtime_symbols_txt,,Active,LNXSF,LNXSF,LNXSF,plain,False
LNXSY,2026,2026,runtime_symbols_txt,,Active,LNXSY,LNXSY,LNXSY,plain,False
LNZAW,2026,2026,runtime_symbols_txt,,Active,LNZAW,LNZAW,LNZAW,plain,False
LOAR,2026,2026,runtime_symbols_txt,,Active,LOAR,LOAR,LOAR,plain,False
LOB.PA,2026,2026,runtime_symbols_txt,,Active,LOB.PA,LOB.PA,LOB.PA,preferred_or_special,False
LOBO,2026,2026,runtime_symbols_txt,,Active,LOBO,LOBO,LOBO,plain,False
LOCLW,2026,2026,runtime_symbols_txt,,Active,LOCLW,LOCLW,LOCLW,plain,False
LOIMF,2026,2026,runtime_symbols_txt,,Active,LOIMF,LOIMF,LOIMF,plain,False
LOKV,2026,2026,runtime_symbols_txt,,Active,LOKV,LOKV,LOKV,plain,False
LOKVU,2026,2026,runtime_symbols_txt,,Active,LOKVU,LOKVU,LOKVU,plain,False
LOKVW,2026,2026,runtime_symbols_txt,,Active,LOKVW,LOKVW,LOKVW,plain,False
LOMLF,2026,2026,runtime_symbols_txt,,Active,LOMLF,LOMLF,LOMLF,plain,False
LOMWF,2026,2026,runtime_symbols_txt,,Active,LOMWF,LOMWF,LOMWF,plain,False
LOT,2026,2026,runtime_symbols_txt,,Active,LOT,LOT,LOT,plain,False
LOTMY,2026,2026,runtime_symbols_txt,,Active,LOTMY,LOTMY,LOTMY,plain,False
LOTWW,2026,2026,runtime_symbols_txt,,Active,LOTWW,LOTWW,LOTWW,plain,False
LPA,2026,2026,runtime_symbols_txt,,Active,LPA,LPA,LPA,plain,False
LPAA,2026,2026,runtime_symbols_txt,,Active,LPAA,LPAA,LPAA,plain,False
LPAAU,2026,2026,runtime_symbols_txt,,Active,LPAAU,LPAAU,LPAAU,plain,False
LPAAW,2026,2026,runtime_symbols_txt,,Active,LPAAW,LPAAW,LPAAW,plain,False
LPBB,2026,2026,runtime_symbols_txt,,Active,LPBB,LPBB,LPBB,plain,False
LPBBU,2026,2026,runtime_symbols_txt,,Active,LPBBU,LPBBU,LPBBU,plain,False
LPBBW,2026,2026,runtime_symbols_txt,,Active,LPBBW,LPBBW,LPBBW,plain,False
LPCHY,2026,2026,runtime_symbols_txt,,Active,LPCHY,LPCHY,LPCHY,plain,False
LPCV,2026,2026,runtime_symbols_txt,,Active,LPCV,LPCV,LPCV,plain,False
LPCVU,2026,2026,runtime_symbols_txt,,Active,LPCVU,LPCVU,LPCVU,plain,False
LPCVW,2026,2026,runtime_symbols_txt,,Active,LPCVW,LPCVW,LPCVW,plain,False
LPGCY,2026,2026,runtime_symbols_txt,,Active,LPGCY,LPGCY,LPGCY,plain,False
LPSIF,2026,2026,runtime_symbols_txt,,Active,LPSIF,LPSIF,LPSIF,plain,False
LPSL,2026,2026,runtime_symbols_txt,,Active,LPSL,LPSL,LPSL,plain,False
LPUGF,2026,2026,runtime_symbols_txt,,Active,LPUGF,LPUGF,LPUGF,plain,False
LQMT,2026,2026,runtime_symbols_txt,,Active,LQMT,LQMT,LQMT,plain,False
LQWC,2026,2026,runtime_symbols_txt,,Active,LQWC,LQWC,LQWC,plain,False
LRDC,2026,2026,runtime_symbols_txt,,Active,LRDC,LRDC,LRDC,plain,False
LRHC,2026,2026,runtime_symbols_txt,,Active,LRHC,LRHC,LRHC,plain,False
LRRIF,2026,2026,runtime_symbols_txt,,Active,LRRIF,LRRIF,LRRIF,plain,False
LRVIY,2026,2026,runtime_symbols_txt,,Active,LRVIY,LRVIY,LRVIY,plain,False
LSBA,2026,2026,runtime_symbols_txt,,Active,LSBA,LSBA,LSBA,plain,False
LSBCF,2026,2026,runtime_symbols_txt,,Active,LSBCF,LSBCF,LSBCF,plain,False
LSBWF,2026,2026,runtime_symbols_txt,,Active,LSBWF,LSBWF,LSBWF,plain,False
LSEB,2026,2026,runtime_symbols_txt,,Active,LSEB,LSEB,LSEB,plain,False
LSEGY,2026,2026,runtime_symbols_txt,,Active,LSEGY,LSEGY,LSEGY,plain,False
LSH,2026,2026,runtime_symbols_txt,,Active,LSH,LSH,LSH,plain,False
LSHGF,2026,2026,runtime_symbols_txt,,Active,LSHGF,LSHGF,LSHGF,plain,False
LSHGY,2026,2026,runtime_symbols_txt,,Active,LSHGY,LSHGY,LSHGY,plain,False
LSRCF,2026,2026,runtime_symbols_txt,,Active,LSRCF,LSRCF,LSRCF,plain,False
LTAFX,2026,2026,runtime_symbols_txt,,Active,LTAFX,LTAFX,LTAFX,plain,False
LTCFX,2026,2026,runtime_symbols_txt,,Active,LTCFX,LTCFX,LTCFX,plain,False
LTCH,2026,2026,runtime_symbols_txt,,Active,LTCH,LTCH,LTCH,plain,False
LTCHW,2026,2026,runtime_symbols_txt,,Active,LTCHW,LTCHW,LTCHW,plain,False
LTCN,2026,2026,runtime_symbols_txt,,Active,LTCN,LTCN,LTCN,plain,False
LTGHF,2026,2026,runtime_symbols_txt,,Active,LTGHF,LTGHF,LTGHF,plain,False
LTGHY,2026,2026,runtime_symbols_txt,,Active,LTGHY,LTGHY,LTGHY,plain,False
LTGR,2026,2026,runtime_symbols_txt,,Active,LTGR,LTGR,LTGR,plain,False
LTMGF,2026,2026,runtime_symbols_txt,,Active,LTMGF,LTMGF,LTMGF,plain,False
LTSV,2026,2026,runtime_symbols_txt,,Active,LTSV,LTSV,LTSV,plain,False
LTUM,2026,2026,runtime_symbols_txt,,Active,LTUM,LTUM,LTUM,plain,False
LUCN,2026,2026,runtime_symbols_txt,,Active,LUCN,LUCN,LUCN,plain,False
LUD,2026,2026,runtime_symbols_txt,,Active,LUD,LUD,LUD,plain,False
LUDG,2026,2026,runtime_symbols_txt,,Active,LUDG,LUDG,LUDG,plain,False
LUVU,2026,2026,runtime_symbols_txt,,Active,LUVU,LUVU,LUVU,plain,False
LVPA,2026,2026,runtime_symbols_txt,,Active,LVPA,LVPA,LVPA,plain,False
LVRLF,2026,2026,runtime_symbols_txt,,Active,LVRLF,LVRLF,LVRLF,plain,False
LVROF,2026,2026,runtime_symbols_txt,,Active,LVROF,LVROF,LVROF,plain,False
LVRWF,2026,2026,runtime_symbols_txt,,Active,LVRWF,LVRWF,LVRWF,plain,False
LVWR.WT,2026,2026,runtime_symbols_txt,,Active,LVWR.WT,LVWR.WT,LVWR.WT,warrant_or_right_like,False
LWAC,2026,2026,runtime_symbols_txt,,Active,LWAC,LWAC,LWAC,plain,False
LWACW,2026,2026,runtime_symbols_txt,,Active,LWACW,LWACW,LWACW,plain,False
LWSCF,2026,2026,runtime_symbols_txt,,Active,LWSCF,LWSCF,LWSCF,plain,False
LXEO,2026,2026,runtime_symbols_txt,,Active,LXEO,LXEO,LXEO,plain,False
LXP.PC,2026,2026,runtime_symbols_txt,,Active,LXP.PC,LXP.PC,LXP.PC,preferred_or_special,False
LYRA,2026,2026,runtime_symbols_txt,,Active,LYRA,LYRA,LYRA,plain,False
LYTHF,2026,2026,runtime_symbols_txt,,Active,LYTHF,LYTHF,LYTHF,plain,False
LZM,2026,2026,runtime_symbols_txt,,Active,LZM,LZM,LZM,plain,False
LZM.WT,2026,2026,runtime_symbols_txt,,Active,LZM.WT,LZM.WT,LZM.WT,warrant_or_right_like,False
LZMH,2026,2026,runtime_symbols_txt,,Active,LZMH,LZMH,LZMH,plain,False
MAA.PI,2026,2026,runtime_symbols_txt,,Active,MAA.PI,MAA.PI,MAA.PI,preferred_or_special,False
MACI,2026,2026,runtime_symbols_txt,,Active,MACI,MACI,MACI,plain,False
MACIU,2026,2026,runtime_symbols_txt,,Active,MACIU,MACIU,MACIU,plain,False
MACIW,2026,2026,runtime_symbols_txt,,Active,MACIW,MACIW,MACIW,plain,False
MACT,2026,2026,runtime_symbols_txt,,Active,MACT,MACT,MACT,plain,False
MADL,2026,2026,runtime_symbols_txt,,Active,MADL,MADL,MADL,plain,False
MAGE,2026,2026,runtime_symbols_txt,,Active,MAGE,MAGE,MAGE,plain,False
MAGH,2026,2026,runtime_symbols_txt,,Active,MAGH,MAGH,MAGH,plain,False
MAIR,2026,2026,runtime_symbols_txt,,Active,MAIR,MAIR,MAIR,plain,False
MAJI,2026,2026,runtime_symbols_txt,,Active,MAJI,MAJI,MAJI,plain,False
MAKO,2026,2026,runtime_symbols_txt,,Active,MAKO,MAKO,MAKO,plain,False
MAKOF,2026,2026,runtime_symbols_txt,,Active,MAKOF,MAKOF,MAKOF,plain,False
MALG,2026,2026,runtime_symbols_txt,,Active,MALG,MALG,MALG,plain,False
MAMK,2026,2026,runtime_symbols_txt,,Active,MAMK,MAMK,MAMK,plain,False
MAMO,2026,2026,runtime_symbols_txt,,Active,MAMO,MAMO,MAMO,plain,False
MANA,2026,2026,runtime_symbols_txt,,Active,MANA,MANA,MANA,plain,False
MANDF,2026,2026,runtime_symbols_txt,,Active,MANDF,MANDF,MANDF,plain,False
MANE,2026,2026,runtime_symbols_txt,,Active,MANE,MANE,MANE,plain,False
MAPPF,2026,2026,runtime_symbols_txt,,Active,MAPPF,MAPPF,MAPPF,plain,False
MAPS,2026,2026,runtime_symbols_txt,,Active,MAPS,MAPS,MAPS,plain,False
MAPSW,2026,2026,runtime_symbols_txt,,Active,MAPSW,MAPSW,MAPSW,plain,False
MARH,2026,2026,runtime_symbols_txt,,Active,MARH,MARH,MARH,plain,False
MASK,2026,2026,runtime_symbols_txt,,Active,MASK,MASK,MASK,plain,False
MASN,2026,2026,runtime_symbols_txt,,Active,MASN,MASN,MASN,plain,False
MAUTF,2026,2026,runtime_symbols_txt,,Active,MAUTF,MAUTF,MAUTF,plain,False
MAWAF,2026,2026,runtime_symbols_txt,,Active,MAWAF,MAWAF,MAWAF,plain,False
MAZE,2026,2026,runtime_symbols_txt,,Active,MAZE,MAZE,MAZE,plain,False
MBAI,2026,2026,runtime_symbols_txt,,Active,MBAI,MBAI,MBAI,plain,False
MBAV,2026,2026,runtime_symbols_txt,,Active,MBAV,MBAV,MBAV,plain,False
MBAVU,2026,2026,runtime_symbols_txt,,Active,MBAVU,MBAVU,MBAVU,plain,False
MBAVW,2026,2026,runtime_symbols_txt,,Active,MBAVW,MBAVW,MBAVW,plain,False
MBBC,2026,2026,runtime_symbols_txt,,Active,MBBC,MBBC,MBBC,plain,False
MBFJF,2026,2026,runtime_symbols_txt,,Active,MBFJF,MBFJF,MBFJF,plain,False
MBGAF,2026,2026,runtime_symbols_txt,,Active,MBGAF,MBGAF,MBGAF,plain,False
MBGCF,2026,2026,runtime_symbols_txt,,Active,MBGCF,MBGCF,MBGCF,plain,False
MBINL,2026,2026,runtime_symbols_txt,,Active,MBINL,MBINL,MBINL,plain,False
MBNKO,2026,2026,runtime_symbols_txt,,Active,MBNKO,MBNKO,MBNKO,plain,False
MBRFY,2026,2026,runtime_symbols_txt,,Active,MBRFY,MBRFY,MBRFY,plain,False
MBSHY,2026,2026,runtime_symbols_txt,,Active,MBSHY,MBSHY,MBSHY,plain,False
MBUMF,2026,2026,runtime_symbols_txt,,Active,MBUMF,MBUMF,MBUMF,plain,False
MBVI,2026,2026,runtime_symbols_txt,,Active,MBVI,MBVI,MBVI,plain,False
MBVIU,2026,2026,runtime_symbols_txt,,Active,MBVIU,MBVIU,MBVIU,plain,False
MBVIW,2026,2026,runtime_symbols_txt,,Active,MBVIW,MBVIW,MBVIW,plain,False
MBX,2026,2026,runtime_symbols_txt,,Active,MBX,MBX,MBX,plain,False
MCGA,2026,2026,runtime_symbols_txt,,Active,MCGA,MCGA,MCGA,plain,False
MCGAU,2026,2026,runtime_symbols_txt,,Active,MCGAU,MCGAU,MCGAU,plain,False
MCGAW,2026,2026,runtime_symbols_txt,,Active,MCGAW,MCGAW,MCGAW,plain,False
MCHB,2026,2026,runtime_symbols_txt,,Active,MCHB,MCHB,MCHB,plain,False
MCHPP,2026,2026,runtime_symbols_txt,,Active,MCHPP,MCHPP,MCHPP,plain,False
MCL,2026,2026,runtime_symbols_txt,,Active,MCL,MCL,MCL,plain,False
MCLE,2026,2026,runtime_symbols_txt,,Active,MCLE,MCLE,MCLE,plain,False
MCOM,2026,2026,runtime_symbols_txt,,Active,MCOM,MCOM,MCOM,plain,False
MCOMW,2026,2026,runtime_symbols_txt,,Active,MCOMW,MCOMW,MCOMW,plain,False
MCRP,2026,2026,runtime_symbols_txt,,Active,MCRP,MCRP,MCRP,plain,False
MCTA,2026,2026,runtime_symbols_txt,,Active,MCTA,MCTA,MCTA,plain,False
MCUJF,2026,2026,runtime_symbols_txt,,Active,MCUJF,MCUJF,MCUJF,plain,False
MDBH,2026,2026,runtime_symbols_txt,,Active,MDBH,MDBH,MDBH,plain,False
MDCE,2026,2026,runtime_symbols_txt,,Active,MDCE,MDCE,MDCE,plain,False
MDCOY,2026,2026,runtime_symbols_txt,,Active,MDCOY,MDCOY,MDCOY,plain,False
MDCX,2026,2026,runtime_symbols_txt,,Active,MDCX,MDCX,MDCX,plain,False
MDCXW,2026,2026,runtime_symbols_txt,,Active,MDCXW,MDCXW,MDCXW,plain,False
MDDNF,2026,2026,runtime_symbols_txt,,Active,MDDNF,MDDNF,MDDNF,plain,False
MDDTY,2026,2026,runtime_symbols_txt,,Active,MDDTY,MDDTY,MDDTY,plain,False
MDEX,2026,2026,runtime_symbols_txt,,Active,MDEX,MDEX,MDEX,plain,False
MDKGY,2026,2026,runtime_symbols_txt,,Active,MDKGY,MDKGY,MDKGY,plain,False
MDKR,2026,2026,runtime_symbols_txt,,Active,MDKR,MDKR,MDKR,plain,False
MDLK,2026,2026,runtime_symbols_txt,,Active,MDLK,MDLK,MDLK,plain,False
MDLN,2026,2026,runtime_symbols_txt,,Active,MDLN,MDLN,MDLN,plain,False
MDNAF,2026,2026,runtime_symbols_txt,,Active,MDNAF,MDNAF,MDNAF,plain,False
MDNC,2026,2026,runtime_symbols_txt,,Active,MDNC,MDNC,MDNC,plain,False
MDV.PA,2026,2026,runtime_symbols_txt,,Active,MDV.PA,MDV.PA,MDV.PA,preferred_or_special,False
MDWK,2026,2026,runtime_symbols_txt,,Active,MDWK,MDWK,MDWK,plain,False
MECPF,2026,2026,runtime_symbols_txt,,Active,MECPF,MECPF,MECPF,plain,False
MEDG,2026,2026,runtime_symbols_txt,,Active,MEDG,MEDG,MEDG,plain,False
MEHA,2026,2026,runtime_symbols_txt,,Active,MEHA,MEHA,MEHA,plain,False
MEIUF,2026,2026,runtime_symbols_txt,,Active,MEIUF,MEIUF,MEIUF,plain,False
MENS,2026,2026,runtime_symbols_txt,,Active,MENS,MENS,MENS,plain,False
MEOBF,2026,2026,runtime_symbols_txt,,Active,MEOBF,MEOBF,MEOBF,plain,False
MEON,2026,2026,runtime_symbols_txt,,Active,MEON,MEON,MEON,plain,False
MER.PK,2026,2026,runtime_symbols_txt,,Active,MER.PK,MER.PK,MER.PK,preferred_or_special,False
MESH,2026,2026,runtime_symbols_txt,,Active,MESH,MESH,MESH,plain,False
MESHU,2026,2026,runtime_symbols_txt,,Active,MESHU,MESHU,MESHU,plain,False
MESHW,2026,2026,runtime_symbols_txt,,Active,MESHW,MESHW,MESHW,plain,False
MET.PA,2026,2026,runtime_symbols_txt,,Active,MET.PA,MET.PA,MET.PA,preferred_or_special,False
MET.PE,2026,2026,runtime_symbols_txt,,Active,MET.PE,MET.PE,MET.PE,preferred_or_special,False
MET.PF,2026,2026,runtime_symbols_txt,,Active,MET.PF,MET.PF,MET.PF,preferred_or_special,False
METCB,2026,2026,runtime_symbols_txt,,Active,METCB,METCB,METCB,plain,False
METCI,2026,2026,runtime_symbols_txt,,Active,METCI,METCI,METCI,plain,False
METCZ,2026,2026,runtime_symbols_txt,,Active,METCZ,METCZ,METCZ,plain,False
METRY,2026,2026,runtime_symbols_txt,,Active,METRY,METRY,METRY,plain,False
MEVO,2026,2026,runtime_symbols_txt,,Active,MEVO,MEVO,MEVO,plain,False
MEVOU,2026,2026,runtime_symbols_txt,,Active,MEVOU,MEVOU,MEVOU,plain,False
MEVOW,2026,2026,runtime_symbols_txt,,Active,MEVOW,MEVOW,MEVOW,plain,False
MFA.PB,2026,2026,runtime_symbols_txt,,Active,MFA.PB,MFA.PB,MFA.PB,preferred_or_special,False
MFA.PC,2026,2026,runtime_symbols_txt,,Active,MFA.PC,MFA.PC,MFA.PC,preferred_or_special,False
MFAN,2026,2026,runtime_symbols_txt,,Active,MFAN,MFAN,MFAN,plain,False
MFAO,2026,2026,runtime_symbols_txt,,Active,MFAO,MFAO,MFAO,plain,False
MFBI,2026,2026,runtime_symbols_txt,,Active,MFBI,MFBI,MFBI,plain,False
MFICL,2026,2026,runtime_symbols_txt,,Active,MFICL,MFICL,MFICL,plain,False
MFON,2026,2026,runtime_symbols_txt,,Active,MFON,MFON,MFON,plain,False
MGCLY,2026,2026,runtime_symbols_txt,,Active,MGCLY,MGCLY,MGCLY,plain,False
MGCOF,2026,2026,runtime_symbols_txt,,Active,MGCOF,MGCOF,MGCOF,plain,False
MGHL,2026,2026,runtime_symbols_txt,,Active,MGHL,MGHL,MGHL,plain,False
MGHTF,2026,2026,runtime_symbols_txt,,Active,MGHTF,MGHTF,MGHTF,plain,False
MGIH,2026,2026,runtime_symbols_txt,,Active,MGIH,MGIH,MGIH,plain,False
MGMNF,2026,2026,runtime_symbols_txt,,Active,MGMNF,MGMNF,MGMNF,plain,False
MGNC,2026,2026,runtime_symbols_txt,,Active,MGNC,MGNC,MGNC,plain,False
MGNO,2026,2026,runtime_symbols_txt,,Active,MGNO,MGNO,MGNO,plain,False
MGRE,2026,2026,runtime_symbols_txt,,Active,MGRE,MGRE,MGRE,plain,False
MGRT,2026,2026,runtime_symbols_txt,,Active,MGRT,MGRT,MGRT,plain,False
MGRX,2026,2026,runtime_symbols_txt,,Active,MGRX,MGRX,MGRX,plain,False
MGSD,2026,2026,runtime_symbols_txt,,Active,MGSD,MGSD,MGSD,plain,False
MGTE,2026,2026,runtime_symbols_txt,,Active,MGTE,MGTE,MGTE,plain,False
MGTEW,2026,2026,runtime_symbols_txt,,Active,MGTEW,MGTEW,MGTEW,plain,False
MGTI,2026,2026,runtime_symbols_txt,,Active,MGTI,MGTI,MGTI,plain,False
MGX,2026,2026,runtime_symbols_txt,,Active,MGX,MGX,MGX,plain,False
MH,2026,2026,runtime_symbols_txt,,Active,MH,MH,MH,plain,False
MHUAF,2026,2026,runtime_symbols_txt,,Active,MHUAF,MHUAF,MHUAF,plain,False
MHUBF,2026,2026,runtime_symbols_txt,,Active,MHUBF,MHUBF,MHUBF,plain,False
MI,2026,2026,runtime_symbols_txt,,Active,MI,MI,MI,plain,False
MIAX,2026,2026,runtime_symbols_txt,,Active,MIAX,MIAX,MIAX,plain,False
MIBE,2026,2026,runtime_symbols_txt,,Active,MIBE,MIBE,MIBE,plain,False
MICC,2026,2026,runtime_symbols_txt,,Active,MICC,MICC,MICC,plain,False
