timestamp,symbol,status,row_count,first_date,last_date,output_path,error,yf_symbol,first_snapshot_year,latest_snapshot_year,statuses,asset_types,sources,symbol_suffix_type,sic,ff12,ff_label,has_price_csv,first_date_parsed,last_date_parsed,sic_numeric,ff12_numeric,sector_known,sector_allowed,price_quality,is_delisted_status,is_runtime_symbol,passes_first_cut,passes_loose_cut,sector_known_alias,non_stock_excluded,manual_quarantine,safe_backtest_symbol
2026-05-03T07:50:58.171988+00:00,IPOD,success,223,2025-06-12,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/IPOD.csv,,IPOD,2020,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-06-12,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T07:52:34.179791+00:00,ITC,success,1547,2016-01-11,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ITC.csv,,ITC,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2016-01-11,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
2026-05-03T07:53:49.906565+00:00,JAS,success,2333,2010-01-04,2019-06-07,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/JAS.csv,,JAS,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2019-06-07,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
2026-05-03T08:03:24.974048+00:00,LEGO,success,34,2026-03-16,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/LEGO.csv,,LEGO,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-03-16,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T08:03:48.528690+00:00,LFAC,success,68,2026-01-26,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/LFAC.csv,,LFAC,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-01-26,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T08:03:49.198167+00:00,LFACU,success,101,2025-12-05,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/LFACU.csv,,LFACU,2018,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-12-05,2026-05-01,6770.0,11.0,True,False,short,True,True,False,False,True,True,False,False
2026-05-03T08:03:49.926649+00:00,LFACW,success,1,2026-04-30,2026-04-30,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/LFACW.csv,,LFACW,2018,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-04-30,2026-04-30,6770.0,11.0,True,False,single_row,False,True,False,False,True,True,False,False
2026-05-03T08:10:19.752329+00:00,LWACU,success,215,2025-06-25,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/LWACU.csv,,LWACU,2021,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-06-25,2026-05-01,6770.0,11.0,True,False,short,True,True,False,False,True,True,False,False
2026-05-03T08:13:24.952804+00:00,MCP,success,2431,2012-06-18,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/MCP.csv,,MCP,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2012-06-18,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
2026-05-03T08:17:39.901548+00:00,MLAC,success,313,2025-02-03,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/MLAC.csv,,MLAC,2020,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-02-03,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T08:17:40.607147+00:00,MLACU,success,345,2024-12-13,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/MLACU.csv,,MLACU,2020,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-12-13,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T08:20:47.595966+00:00,MRLN,success,354,2024-12-02,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/MRLN.csv,,MRLN,2010,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-12-02,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T08:22:11.543133+00:00,MTAL,success,13,2026-04-15,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/MTAL.csv,,MTAL,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-04-15,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T08:28:14.144992+00:00,NHIC,success,261,2025-04-17,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/NHIC.csv,,NHIC,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-04-17,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T08:28:14.848154+00:00,NHICU,success,295,2025-02-28,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/NHICU.csv,,NHICU,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-02-28,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T08:28:15.555454+00:00,NHICW,success,40,2026-03-06,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/NHICW.csv,,NHICW,2020,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-03-06,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T08:32:29.020215+00:00,NTL,success,2431,2012-06-18,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/NTL.csv,,NTL,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2012-06-18,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
