ticker,cik,sic,ff12,ff48,ff49,ff_label,ff12_source,classification_confidence,classification_issue,secondary_sector,secondary_industry,secondary_source,secondary_reason,sic_desc
INDB,776901,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
INDI,1841925,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INDO,1757840,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
INDP,1857044,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INDV,1625297,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INEO,1933951,5010.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
INFU,1337013,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INFY,1067491,7371.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
ING,1039765,6029.0,11,-1,-1,Money,sic_mapping,high,,,,,,
INGM,1897762,5045.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
INGN,1294133,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INGR,1046257,2040.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
INHD,1961847,3317.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
INKT,1840229,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INLF,1991592,3569.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
INLX,1081745,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INM,1728328,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INMB,1711754,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INMD,1742692,3845.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INN,1497645,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
INNV,1834376,8000.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INO,1055726,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INOD,903651,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INR,2029118,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
INSE,1615063,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INSG,1022652,3669.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INSM,1104506,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INSP,1609550,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INSW,1679049,4400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
INTA,1565687,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INTC,50863,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INTG,69422,6513.0,11,-1,-1,Money,sic_mapping,high,,,,,,
INTJ,1916416,8742.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
INTR,1864163,6029.0,11,-1,-1,Money,sic_mapping,high,,,,,,
INTS,1567264,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INTT,1036262,3825.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INTU,896878,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INTZ,736012,3576.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INUV,829323,7310.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
INVA,1080014,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
INVE,1036044,3577.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
INVH,1687229,6510.0,11,-1,-1,Money,sic_mapping,high,,,,,,
INVX,1042893,3533.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
INVZ,1835654,3714.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
INVZW,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
IONQ,1824920,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IONR,1896084,1400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
IONS,874015,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IOR,949961,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IOSP,1054905,2800.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
IOT,1642896,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IOTR,1997637,4899.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
IOVA,1425205,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IP,51434,2621.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
IPAR,822663,2844.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
IPB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
IPDN,1546296,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IPGP,1111928,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IPHA,1598599,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IPI,1421461,1400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
IPM,1355839,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IPSC,1850119,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IPST,1788230,2080.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
IPW,1830072,5200.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
IPWR,1507957,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IPX,1898601,1090.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
IQ,1722608,7841.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
IQST,1527702,4813.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
IQV,1478242,8731.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
IR,1699150,3560.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
IRD,1228627,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IRDM,1418819,4899.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
IREN,1878848,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IRIX,1006045,3845.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IRM,1020569,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IRMD,1325618,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IRON,1816736,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IRS,933267,6552.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IRT,1466085,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IRTC,1388658,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IRWD,1446847,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
ISBA,842517,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
ISOU,1997377,1090.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
ISPC,1558569,8731.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
ISPR,1948455,2111.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
ISRG,1035267,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
ISSC,836690,7371.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
ISTR,1602658,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IT,749251,8741.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
ITGR,1114483,3845.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
ITIC,720858,6361.0,11,-1,-1,Money,sic_mapping,high,,,,,,
ITOC,1970544,3845.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
ITP,1358190,2670.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
ITRG,1722387,1040.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
ITRI,780571,3825.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
ITRN,1337117,5065.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
ITT,216228,3561.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
ITUB,1132597,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
ITW,49826,3560.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
IVA,1756594,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IVDA,1397183,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
IVDAW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
IVF,1417926,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IVR,1437071,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IVT,1307748,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IVVD,1832038,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IVZ,914208,6282.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IWFL,1114446,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IWML,1114446,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IX,1070304,6159.0,11,-1,-1,Money,sic_mapping,high,,,,,,
IXHL,1873875,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
IZEA,1495231,7310.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
IZM,1854572,5731.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
J,52988,1600.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JACK,807882,5812.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JAGX,1585608,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JAKK,1009829,3944.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JANX,1817713,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JAZZ,1232524,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JBDI,1964314,3412.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
JBGS,1689796,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JBHT,728535,4213.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JBI,1839839,3442.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
JBIO,1798749,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JBK,1284143,6189.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JBL,898293,3672.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
JBLU,1158463,4512.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JBSS,880117,2060.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JBTM,1433660,3550.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
JCAP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
JCI,833444,3585.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
JCSE,1905511,3990.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
JCTC,885307,5211.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JD,1549802,5990.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JDZG,1976908,8200.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JEF,96223,6211.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JELD,1674335,2430.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JETD,927971,6029.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JETU,927971,6029.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JF,1716338,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
JFB,2024306,1540.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JFIN,1743102,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JFU,1619544,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JG,1737339,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
JHG,1274173,6282.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JHX,1159152,3272.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
JILL,1687932,2330.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JJSF,785956,2052.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JKHY,779152,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
JKS,1481513,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
JL,1948436,5600.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JLL,1037976,6531.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JMG,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
JMIA,1756708,5961.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JMSB,1710482,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JNJ,200406,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JOB,40570,7361.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JOBY,1819848,3721.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
JOE,745308,6552.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JOUT,788329,3949.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JOYY,1530238,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
JPM,19617,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JRSH,1696558,2300.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JRVR,1620459,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JSM,1593538,6211.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JSPR,1788028,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JSPRW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
JTAI,1861622,4522.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JUNS,1679628,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
JVA,1007019,2090.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
JWEL,1805594,5960.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JXG,1546383,5000.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
JXN,1822993,6311.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JYD,1938186,4731.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JYNT,1612630,6794.0,11,-1,-1,Money,sic_mapping,high,,,,,,
JZ,1852440,8200.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
JZXN,1816172,5500.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
KAI,886346,3550.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KALA,1479419,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KALU,811596,3350.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KALV,1348911,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KAPA,1962011,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KARO,1828102,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KB,1445930,6029.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KBH,795266,1531.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KBR,1357615,1600.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KBSX,2014254,3949.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
KC,1795589,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KD,1867072,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KDP,1418135,2080.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
KE,1606757,3672.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KEEL,1812477,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KELYA,55135,7363.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KELYB,55135,7363.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KEN,1611005,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
KEP,887225,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
KEQU,55529,3821.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KEX,56047,4400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KEY,91576,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KEYS,1601046,3823.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KFFB,1297341,6035.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KFRC,930420,7363.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KFS,1072627,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KFY,56679,7361.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KG,2055116,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KGC,701818,1040.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KGEI,1477081,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
KGS,1767042,4922.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
KHC,1637459,2030.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
KIDS,1425450,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KIDZ,2022308,8200.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KIM,879101,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KINS,33992,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KITT,1849820,3569.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KITTW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
KKR,1404912,6282.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KKRS,1404912,6282.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KLAC,319201,3827.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KLC,1873529,8351.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KLIC,56978,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KLRS,1754068,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KLTR,1432133,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KLXE,1738827,1389.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
KMB,55785,2670.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KMDA,1567529,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KMI,1506307,4922.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
KMPB,860748,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KMPR,860748,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KMT,55242,3541.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KMTS,1877184,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KMX,1170010,5500.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
KN,1587523,3651.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
KNDI,1720250,3714.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
KNF,1955520,1400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KNOP,1564180,4400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KNSA,1730430,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KNSL,1669162,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KNTK,1692787,4922.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
KNX,1492691,4213.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KO,21344,2080.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
KOD,1468748,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KODK,31235,3861.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KOF,910631,2086.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
KOP,1315257,2400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KOPN,771266,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KORE,1855457,4899.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
KOS,1509991,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
KOSS,56701,3651.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
KPLT,1785424,7359.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KPLTW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
KPRX,1372514,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KPTI,1503802,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KR,56873,5411.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
KRC,1025996,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KREF,1631596,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KRG,1286043,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KRKR,1779476,7389.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KRMD,704440,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KRMN,2040127,3728.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KRNT,1625791,3555.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KRNY,1617242,6035.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KRO,1257640,2810.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
KROS,1664710,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KRP,1657788,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
KRRO,1703647,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KRT,1758021,3089.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KRUS,1772177,5812.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
KRYS,1711279,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KSCP,1600983,3669.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KSPI,1985487,7389.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KSS,885639,5311.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
KT,892450,4813.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
KTB,1760965,2320.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
KTCC,719733,3672.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KTH,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
KTN,1283337,6189.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KTOS,1069258,3760.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
KTTA,1841330,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KTTAW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
KTWO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
KULR,1662684,3670.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KURA,1422143,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KUST,1342958,3663.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KVHI,1007587,3663.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KVUE,1944048,2844.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
KVYO,1835830,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
KW,1408100,6500.0,11,-1,-1,Money,sic_mapping,high,,,,,,
KWM,2000756,7819.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
KWR,81362,2990.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
KXIN,1713539,5500.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
KYIV,2062440,4812.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
KYMR,1815442,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KYNB,921299,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KYTX,1994702,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KZIA,1075880,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
KZR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
L,60086,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LAB,1162194,3826.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
LABT,2079272,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
LAC,1966983,1000.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
LAD,1023128,5500.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
LADR,1577670,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LAES,1951222,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
LAKE,798081,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
LAMR,1090425,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LAND,1495240,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LANDO,1495240,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LANDP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LANV,1922097,2300.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
LAR,1440972,1000.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
LARK,1141688,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LASE,1807887,3690.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
LASR,1124796,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
LAUR,912766,8200.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
LAW,1625641,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
LAZ,1311370,6282.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LB,1995807,6792.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LBGJ,1896425,3580.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
LBRDA,1611983,4841.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
LBRDK,1611983,4841.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
LBRDP,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
LBRT,1694028,1389.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
LBTYA,1570585,4841.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
LBTYB,1570585,4841.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
LBTYK,1570585,4841.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
LC,1409970,6141.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LCFY,1875547,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
LCFYW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LCID,1811210,3711.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
LCII,763744,3714.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
LCNB,1074902,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
LCTX,876343,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
LCUT,874396,3420.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
LDI,1831631,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
