ticker,cik,sic,ff12,ff48,ff49,ff_label,ff12_source,classification_confidence,classification_issue,secondary_sector,secondary_industry,secondary_source,secondary_reason,sic_desc
LOPE,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LOVE,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
LOW,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
LPCN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LPG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LPL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LPLA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LPRO,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LPSN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LPTH,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LPX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LQDA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LQDT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LRCX,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
LRE,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LRMR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LRN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LSAK,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LSBK,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LSCC,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LSE,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
LSF,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
LSPD,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LSTA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LSTR,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LTBR,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LTC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LTH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LTM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LTRN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LTRX,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LTRYW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LU,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LUCD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LUCK,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LUCY,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LUCYW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LULU,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
LUMN,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
LUNG,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LUNR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LUV,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LUXE,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
LVLU,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
LVO,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
LVS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LVWR,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
LW,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
LWAY,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
LWLG,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
LX,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LXEH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LXFR,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
LXP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LXRX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LXU,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
LYB,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
LYEL,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
LYFT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LYG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
LYTS,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
LYV,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
LZ,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
LZB,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
M,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MA,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MAA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MAAS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MAC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MAGN,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MAIA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MAIN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MAMA,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MAN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MANH,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MANU,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MAR,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MARA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MARPS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MAS,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MASI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MASS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MAT,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MATH,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MATV,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MATW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MATX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MAX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MAXN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MAYS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MB,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MBC,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
MBI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MBIN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MBINM,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MBINN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MBIO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MBLY,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MBOT,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MBRX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MBUU,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MBWM,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MCAG,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MCAGR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MCAGU,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MCB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MCBS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MCD,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MCFT,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MCHP,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MCHX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MCK,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MCO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MCRB,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MCRI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MCS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MCW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MCY,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDA,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MDAI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDAIW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDB,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MDGL,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDIA,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
MDLZ,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MDRR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MDT,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDU,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MDV,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MDWD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDXG,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MDXH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MEC,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MED,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MEDP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MEG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MEGI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MEGL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MEI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MELI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MEOH,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
MERC,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MESO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MET,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
META,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
METC,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MFA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MFC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MFG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MFI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MFIC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MFIN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MGA,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
MGAM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MGEE,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
MGLD,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MGM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MGN,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MGNI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MGNX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MGPI,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MGR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MGRB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MGRC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MGRD,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MGTX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MGY,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MGYR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MHH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MHK,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MHLA,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MHNC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MHO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MIDD,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MIND,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MIR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MIRM,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MIST,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MITK,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MITQ,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MITT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MKC,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MKC-V,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MKL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MKSI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MKTW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MKTX,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MLAB,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MLCO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MLGO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MLI,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MLKN,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MLM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MLP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MLPR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MLR,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MLSS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MLTX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MMI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MMLP,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MMM,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MMS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MMSI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MMYT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MNDO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MNDY,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MNKD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MNOV,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MNPR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MNR,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MNRO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MNSB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MNSBP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MNSO,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MNST,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MNTK,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
MNTS,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MNTSW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MO,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
MOB,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MOBBW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MOBQW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MOBXW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MOD,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
MODD,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MOG-A,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MOG-B,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MOGU,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MOH,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MOLN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MOMO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MORN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MOS,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
MOV,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MOVE,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MPAA,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
MPB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MPC,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MPLX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MPT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MPTI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MPU,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MPWR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MPX,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MQ,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MRAI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MRAM,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MRBK,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MRCC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MRCY,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MRDN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MREO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MRK,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MRKR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MRM,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MRNA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MRNO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MRNOW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MRSH,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MRT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MRTN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MRVI,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MRVL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MRX,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MS,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MSA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MSAI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MSAIW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MSB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MSBI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MSBIP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MSC,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MSCI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MSEX,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
MSFT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MSGM,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MSGS,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MSI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MSM,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MSN,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
MSTR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MT,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MTA,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MTB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MTC,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTCH,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTD,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTDR,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MTEK,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTEKW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTEX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MTG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MTH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MTLS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTN,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MTNB,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MTR,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MTRN,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MTRX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MTSI,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MTUL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MTUS,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MTVA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MTW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MTX,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
MTZ,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MU,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MUFG,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MUR,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MUSA,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
MUX,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MVBF,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MVIS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MVO,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MVRL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MVST,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MVSTW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MWA,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MWG,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
MX,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MXC,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
MXCT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MXL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MYE,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
MYFW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
MYGN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MYND,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MYO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
MYPS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MYRG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
MYSE,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
MYSEW,,,7,-1,-1,Telcm,legacy_backtest,high,,,,,,
MYSZ,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
MZTI,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
NAAS,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
NABL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NAGE,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NAII,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NAK,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NAMS,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NAMSW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NAT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NATH,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
NATL,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NATR,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NAUT,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NAVI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NB,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NBHC,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NBIS,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NBIX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NBP,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NBR,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
NBTB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NBTX,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NBXG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NC,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
NCEL,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NCI,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
NCLH,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NCMI,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NCNA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NCNO,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NCPL,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NCPLW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NCRA,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
NCSM,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
NCT,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NCTY,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NDAQ,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NDLS,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
NDMO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NDRA,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NDSN,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
NE,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
NECB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NEE,,,8,-1,-1,Utils,legacy_backtest,high,,,,,,
NEGG,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
NEM,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NEN,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NEO,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NEOG,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NEON,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NEOV,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NEOVW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NEPH,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NERV,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
NESR,,,4,-1,-1,Enrgy,legacy_backtest,high,,,,,,
NET,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NEU,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
NEWP,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NEWT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NEWTI,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
NEXA,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
NEXN,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
NEXR,,,9,-1,-1,Shops,legacy_backtest,high,,,,,,
