recent20_density_t0.15,recent20_vw_density_t0.15,recent20_density_t0.1,recent20_vw_density_t0.1,pre20_density_t0.15,pre20_vw_density_t0.15,pre20_density_t0.1,pre20_vw_density_t0.1,pre40_density_t0.15,pre40_vw_density_t0.15,pre40_density_t0.1,pre40_vw_density_t0.1,fuel_return,fuel_drawdown,group,above_price_volume_ratio
0.1,0.08413473609187583,0.1,0.08413473609187583,0.2,0.22667549852198243,0.2,0.22667549852198243,0.175,0.1852550640720561,0.175,0.1852550640720561,0.10655927027051448,-0.08474196605382867,C,0.0723821930568061
0.1,0.13629850363220292,0.05,0.061082476472465994,0.2,0.19982879528054048,0.05,0.06067224603125273,0.15,0.15354356103104902,0.075,0.07320373602194154,-0.021859876750249807,-0.12801888470333112,C,0.0852905464381037
0.25,0.27157998846122144,0.25,0.27157998846122144,0.25,0.28805757230100865,0.2,0.24348655876850445,0.2,0.20785243060763461,0.175,0.1865555681186241,0.14717433958367265,-0.06177406697105481,C,0.0624637359271945
0.15,0.12972844478751278,0.15,0.12972844478751278,0.15,0.15171849550392888,0.15,0.15171849550392888,0.2,0.19976119763649625,0.15,0.1490435912037576,0.09163056443801176,-0.11294501040657678,C,0.0753948253977301
0.1,0.07079845558599783,0.1,0.07079845558599783,0.1,0.12446872771829619,0.1,0.12446872771829619,0.125,0.12871799782981017,0.075,0.0861884593539351,0.21693566842300416,-0.06679875323226048,C,0.0626283876795854
0.1,0.09650887648837768,0.1,0.09650887648837768,0.0,0.0,0.0,0.0,0.05,0.03447339720570126,0.025,0.01961704744424468,-0.04786002878157747,-0.1544636209785495,C,0.0704382924823306
0.1,0.10827759297255873,0.1,0.10827759297255873,0.15,0.17353357693228566,0.15,0.17353357693228566,0.075,0.08991109854929862,0.075,0.08991109854929862,0.14466996770287643,-0.377571009272311,C,0.0899640334382193
0.2,0.22026352922926043,0.05,0.06369858524679217,0.1,0.09387373808497737,0.05,0.05195149916192461,0.1,0.1052628205432223,0.05,0.055381855732687744,-0.0074396964911391805,-0.14385702722328608,C,0.0606178710986733
0.05,0.043488555359285155,0.05,0.043488555359285155,0.15,0.16033240233252857,0.15,0.16033240233252857,0.1,0.09585857033859019,0.1,0.09585857033859019,0.026597462996406085,-0.32157656641121535,C,0.066367656234723
0.2,0.18357757844843103,0.2,0.18357757844843103,0.1,0.13243817574667818,0.1,0.13243817574667818,0.15,0.15013991270082083,0.125,0.13024870945159378,-0.038534036993627896,-0.2760761062186201,B,0.0875639960493391
0.1,0.10500380936470934,0.05,0.06495662892737908,0.3,0.34280647814771364,0.25,0.31143067688663717,0.225,0.21692615060356057,0.175,0.18285322537280013,0.011515561278997222,-0.06642438260528494,C,0.0651844178686819
0.05,0.03543914279749355,0.05,0.03543914279749355,0.05,0.04147107471222034,0.05,0.04147107471222034,0.05,0.02689528949665149,0.05,0.02689528949665149,0.14882783191724758,-0.06403263788621827,C,0.06594525130486
0.15,0.11794228288207673,0.05,0.0392537324778788,0.05,0.037132755926704765,0.05,0.037132755926704765,0.175,0.17614103949384202,0.125,0.12486020185027162,-0.05926929102839629,-0.20508639687024632,C,0.08865234313366
0.05,0.041041483827401304,0.05,0.041041483827401304,0.15,0.14177862826065063,0.05,0.03513546177862826,0.075,0.07452630910217112,0.025,0.018469047959383554,0.10239100193885164,-0.060481747034130895,C,0.0820105567136491
0.2,0.17668032346491752,0.15,0.1361148816373618,0.1,0.09317319503496428,0.05,0.05948653394125726,0.125,0.12348706607556953,0.075,0.08706143995694533,0.009746625188479241,-0.2293819726630283,C,0.0884556891167947
0.15,0.1529931385602499,0.05,0.059634697040337144,0.1,0.09655708470498296,0.05,0.0537324040008802,0.1,0.10045411957756785,0.05,0.049281282588568856,-0.040698377577304545,-0.34534814950792414,C,0.0746705962397383
0.0,0.0,0.0,0.0,0.1,0.08674367127486564,0.1,0.08674367127486564,0.1,0.07895394085734568,0.075,0.0629542310263173,0.1403699061428334,-0.29861725049814924,B,0.0882876575234011
0.1,0.11696355410767405,0.05,0.058068104505703516,0.1,0.12516813764923496,0.05,0.05547600362407289,0.075,0.08062545306212009,0.05,0.04930457150493753,0.10286467986346826,-0.08586437241243872,C,0.0681006677648126
0.0,0.0,0.0,0.0,0.05,0.0666221004945547,0.05,0.0666221004945547,0.15,0.1448612717696828,0.125,0.12795137203047516,0.2863654724001834,-0.14026770726672189,B,0.082332381236015
0.25,0.3389291543421028,0.1,0.06079736019827696,0.2,0.27236052820796713,0.05,0.03150631262515942,0.2,0.22167713763757074,0.075,0.05531049027907737,0.11645601103168901,-0.04492005270048849,C,0.0832511088178109
0.05,0.048603756521384364,0.0,0.0,0.15,0.1399276950394318,0.05,0.046762273447123,0.125,0.13263612177487044,0.05,0.05106706391699508,0.17496521134427856,-0.03820829631824041,C,0.0635938584304479
0.35,0.43688455469711895,0.3,0.3613567030047875,0.25,0.32315208629312764,0.2,0.2850140511363383,0.225,0.24526208970492994,0.15,0.18256722919597224,0.18947579634109002,-0.045782990929326584,C,0.0872795474908819
0.05,0.0458229913989555,0.0,0.0,0.15,0.13187797958000597,0.05,0.05642852341093051,0.1,0.08637439023780637,0.025,0.02865259247568985,0.03975409427407617,-0.09318631057574411,C,0.0616670410683779
0.05,0.031051255916873195,0.05,0.031051255916873195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31912614206683476,-0.08684087468958235,C,0.0687409554370034
0.05,0.043314619216698706,0.05,0.043314619216698706,0.2,0.22857732185583454,0.15,0.14239432358846016,0.15,0.16560896741348208,0.1,0.10303913815569145,0.004283571749096993,-0.10993551363351017,C,0.0721833861212775
0.2,0.20455778321105333,0.15,0.16302065363813992,0.1,0.08027690306409778,0.1,0.08027690306409778,0.125,0.11605544023719847,0.1,0.08456169736820358,0.11692673422743005,-0.1324877960785723,B,0.0646554008894234
0.25,0.24648902107024023,0.2,0.20269636195177798,0.2,0.16215901854147427,0.15,0.12671281953406296,0.125,0.09448151651839254,0.1,0.07885401535749974,-0.06658710312181637,-0.1618436555980276,C,0.0835611061653673
0.15,0.12930901293145972,0.1,0.09227742234516033,0.2,0.17640169661459013,0.15,0.14183343498424844,0.15,0.15710526357456928,0.125,0.14135554897580146,-0.001146401338890879,-0.07980675653892666,C,0.0696591344735049
0.15,0.12908762200261412,0.15,0.12908762200261412,0.25,0.28705607957924534,0.2,0.25195110687314565,0.225,0.23275479991873674,0.2,0.21716228892827436,0.07791821072920335,-0.08514785454227569,C,0.0670075635862199
0.25,0.24275345243312463,0.2,0.18441556984700763,0.25,0.23590199752023824,0.15,0.1349619950866413,0.175,0.17306446963870584,0.1,0.09490072078182607,0.33773532771195747,-0.1779832895695519,B,0.0704221660156607
0.2,0.22390980659583654,0.15,0.17132388842036453,0.1,0.11270746061905768,0.1,0.11270746061905768,0.125,0.10784664591815894,0.1,0.09293732539118932,0.2999379099652484,-0.05530668590570287,C,0.0701091195430883
0.25,0.2798284162527585,0.15,0.1818927633378063,0.15,0.1856622072915457,0.1,0.1404915604225029,0.1,0.10403374256082291,0.075,0.08414563576591721,0.3218132278873662,-0.10431800586976558,C,0.0609041164799776
0.15,0.15786945398357863,0.05,0.0437448208230956,0.0,0.0,0.0,0.0,0.1,0.07160817063041774,0.075,0.05186959687891159,0.04198208891255706,-0.053809991339610286,C,0.067754415352644
0.1,0.09735319124437714,0.1,0.09735319124437714,0.25,0.2566507566806586,0.25,0.2566507566806586,0.15,0.14699837422765943,0.15,0.14699837422765943,-0.06718728635122284,-0.21881583049376707,C,0.0787888866675691
0.2,0.143512950712356,0.15,0.10265518216843093,0.3,0.3006665600631554,0.2,0.18102528420307726,0.25,0.24700429462854848,0.175,0.16524642259843586,0.09798449740313275,-0.05868391074720136,C,0.0820643764995544
0.25,0.309710443717125,0.15,0.19194744130083619,0.2,0.18083174522325987,0.15,0.1178299258210511,0.2,0.18547017752227338,0.125,0.11170037727925419,0.08819604311779328,-0.04552589576223165,C,0.0892848143898862
0.15,0.1461801360003188,0.15,0.1461801360003188,0.2,0.20708178099151228,0.2,0.20708178099151228,0.125,0.09348275583514923,0.125,0.09348275583514923,-0.06120640229437424,-0.15075635156008993,C,0.0670413110435442
0.05,0.04556771513739487,0.0,0.0,0.1,0.11986251360029528,0.05,0.0375874008668596,0.05,0.06373135943805944,0.025,0.0199853655912515,0.052159075243909614,-0.12974693083771605,C,0.0796588573806455
0.15,0.1545543366934397,0.1,0.10846585089752574,0.1,0.10372279903464861,0.05,0.06921042712712092,0.075,0.08296480546256411,0.05,0.06002333758293345,0.10350149816858312,-0.3311572881409959,C,0.0624661007929451
0.2,0.14745220037240564,0.15,0.11057211953313048,0.25,0.206645326130667,0.15,0.11802842077208289,0.2,0.1995314169769472,0.125,0.12671417736924104,0.018067941915770103,-0.0633901110427395,C,0.0756077135893884
0.2,0.17164830313487436,0.05,0.061069452130217125,0.2,0.16605110376021062,0.05,0.03229865658543171,0.175,0.15434657264473658,0.05,0.042437477332076805,0.27680565646971345,-0.37057307003870954,B,0.0797654536667973
0.15,0.14984024446177574,0.05,0.06390415054758122,0.1,0.0976686420487506,0.0,0.0,0.125,0.11092278587654016,0.075,0.061371152060745546,-0.0182629296725777,-0.07591647290648618,C,0.0751944835441133
0.1,0.09470131425779447,0.05,0.04425831233718131,0.15,0.15503665428636743,0.1,0.10253500287925216,0.15,0.1352251409638087,0.075,0.06899605154254587,0.9176752654756848,-0.12371132140360352,C,0.0641430085357381
0.25,0.3246231894917672,0.25,0.3246231894917672,0.25,0.2706957203613651,0.25,0.2706957203613651,0.175,0.17462720298540782,0.125,0.13700505606597002,0.33865146568709914,-0.05613032630641335,C,0.0746565905508537
0.1,0.08684227047291056,0.1,0.08684227047291056,0.1,0.07716987393618648,0.05,0.027357856172847594,0.2,0.18664903115712414,0.125,0.12226102457235476,0.07051267903751013,-0.23389350594696456,C,0.087841407549608
0.1,0.08666906688573144,0.05,0.048551147615935396,0.05,0.04269597451249035,0.05,0.04269597451249035,0.075,0.06797141419936763,0.075,0.06797141419936763,0.047402430465339096,-0.08135416363152237,C,0.0884311633981486
0.15,0.17914293453724606,0.15,0.17914293453724606,0.15,0.17411017431684078,0.1,0.13107012460441647,0.25,0.2598686520119696,0.2,0.21545311748380055,0.017019786287642447,-0.05394786287642517,C,0.0857976564172433
0.2,0.17159837092299807,0.2,0.17159837092299807,0.2,0.16912952487911476,0.2,0.16912952487911476,0.175,0.1352438281719483,0.125,0.09489615901483718,0.07259519607259324,-0.0957042570747969,C,0.088672408023033
0.2,0.15864820562511203,0.2,0.15864820562511203,0.2,0.16672512120182525,0.15,0.12086297160936295,0.225,0.21270204331260484,0.175,0.1703345801566071,0.34645668957457776,-0.0562863065348751,C,0.0848982329150354
0.1,0.09496703275127569,0.1,0.09496703275127569,0.1,0.15713485478261113,0.1,0.15713485478261113,0.1,0.12075765542023739,0.05,0.0790889958218522,0.3477862242804106,-0.15908880494798838,C,0.0885167372840972
0.15,0.14781382027485468,0.05,0.02874520727778712,0.15,0.12903431966487186,0.1,0.08505017685507664,0.225,0.2142148265633058,0.175,0.16715572276837048,0.3198160111347541,-0.1318217028021993,C,0.0737295692580756
0.3,0.3520030786740055,0.15,0.18619691378236858,0.25,0.24142931238557122,0.15,0.149558687277515,0.2,0.18932076141314508,0.1,0.10672352209490939,-0.0094159605837143,-0.11232540430889215,C,0.0889866676247487
0.15,0.1449192164667011,0.1,0.10006051589199946,0.0,0.0,0.0,0.0,0.025,0.021839827128860793,0.025,0.021839827128860793,0.00847008548992112,-0.09428286055353774,C,0.0720147585272532
0.15,0.13533891620842134,0.15,0.13533891620842134,0.3,0.2584809438009781,0.25,0.2206887699158987,0.225,0.17812183256538847,0.2,0.16145864062643633,0.14861947550565358,-0.11749434780484758,C,0.0711510703048171
0.0,0.0,0.0,0.0,0.2,0.18774974923634757,0.2,0.18774974923634757,0.2,0.18358080762244486,0.175,0.1523844473293427,0.15679109848951356,-0.05694248398273882,C,0.064702290465395
0.2,0.18468166043134868,0.15,0.07414300629332096,0.15,0.1643068901320236,0.1,0.06177749333381156,0.075,0.10571775060808722,0.05,0.0397486534387505,0.17077473151542222,-0.11139701971005966,B,0.086461720724945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11705090164243677,0.075,0.09158264884538476,0.04469008897265625,-0.037182493052475896,C,0.0659196332540772
0.2,0.20370712408915687,0.15,0.14558793446894544,0.15,0.1285852886073691,0.15,0.1285852886073691,0.15,0.12161561553574465,0.15,0.12161561553574465,0.22094020515563573,-0.05267614842505142,C,0.0607723188517418
0.1,0.09670386465449704,0.05,0.04884096347313518,0.15,0.14190494681462687,0.1,0.0867422050393683,0.175,0.16158076609005623,0.15,0.13663655472571085,0.16325438792168145,-0.05267614842505142,C,0.087225060966241
0.15,0.13974543429098904,0.1,0.11327376933992808,0.1,0.0752230510159798,0.05,0.03868526732503815,0.075,0.05898122120074431,0.05,0.040391091084692056,-0.22747364209944687,-0.3070447398115973,B,0.0863847846824651
0.2,0.16257848268017888,0.2,0.16257848268017888,0.1,0.08141185260337948,0.05,0.0465006378380775,0.175,0.1715254798501429,0.125,0.12982683258064925,-0.01721445165979485,-0.104243614637613,C,0.0666229579569624
0.1,0.09430420101699694,0.1,0.09430420101699694,0.1,0.1151434234646858,0.1,0.1151434234646858,0.1,0.10545052746153297,0.1,0.10545052746153297,-0.018754959727806608,-0.05678657477619986,C,0.0848130781796176
0.0,0.0,0.0,0.0,0.15,0.1284056497940907,0.1,0.08933008053832045,0.15,0.14316426882905672,0.075,0.07240475863583318,0.09058440542408652,-0.19851914818477445,C,0.0601841202201164
0.2,0.19392041870985388,0.1,0.0772574359355297,0.15,0.12172805261372545,0.1,0.08891019636786221,0.15,0.11552761414466797,0.125,0.09967797997351138,0.08901404117016387,-0.03143528811387819,C,0.0681410572329853
0.15,0.14222292638326386,0.05,0.03408029416327514,0.1,0.06616877356864492,0.05,0.02367479579096057,0.1,0.0797833866526906,0.05,0.037082051732029324,0.31137629084608487,-0.08602314183382676,C,0.0781517743688275
0.35,0.43150010077646583,0.3,0.39390036391917804,0.2,0.28123407688214624,0.2,0.28123407688214624,0.1,0.1352298011474877,0.1,0.1352298011474877,0.009362242524337372,-0.0789508708808232,C,0.0828481188452019
0.15,0.11147195594794025,0.0,0.0,0.2,0.17842355346811187,0.05,0.009014505470399517,0.15,0.15182215849108327,0.05,0.023866447532300133,0.204335011963944,-0.20849640564306693,C,0.0734642563312243
0.05,0.03678877832270086,0.0,0.0,0.2,0.14197451889518586,0.15,0.07578327588888206,0.175,0.14972247946126915,0.125,0.07807339717397041,0.16008408530263218,-0.1277079836671361,C,0.0895732404004715
0.2,0.19556544795164277,0.15,0.15341475582718264,0.3,0.2960596611766824,0.15,0.13697821023810547,0.25,0.23635431733673817,0.175,0.16701515535485786,0.010179092012523538,-0.2427469714966164,C,0.0609985221587165
0.1,0.07022714370393403,0.1,0.07022714370393403,0.1,0.10785188753199407,0.0,0.0,0.175,0.1704841543366237,0.075,0.06816321593415989,-0.049363412453724775,-0.11131127559883813,C,0.0827355902445074
0.15,0.08149444991550255,0.15,0.08149444991550255,0.05,0.07970173960508828,0.05,0.07970173960508828,0.05,0.05861158432069169,0.05,0.05861158432069169,0.4025475458753911,-0.2028349893249184,C,0.0899510854922378
0.2,0.21594081518704633,0.2,0.21594081518704633,0.2,0.22434571281349258,0.2,0.22434571281349258,0.125,0.10966379546608454,0.125,0.10966379546608454,0.4042853284833854,-0.04019924073510406,C,0.0630644498746159
0.2,0.18468457568351443,0.15,0.14316727565620496,0.15,0.1454954891655659,0.15,0.1454954891655659,0.175,0.164045117877717,0.175,0.164045117877717,0.20411780245936195,-0.08558755963695852,C,0.0857964377883697
0.2,0.19991140420246903,0.1,0.1118151942133781,0.2,0.2382680548132282,0.1,0.13326897947653896,0.15,0.1582978821491953,0.1,0.10212072125790217,0.21182616501339813,-0.08132473237457105,C,0.0775702901297201
0.05,0.046011800882260326,0.05,0.046011800882260326,0.05,0.04264469579372854,0.05,0.04264469579372854,0.125,0.11165040851304081,0.075,0.07264346422233317,0.052757233461838915,-0.03849376385876324,C,0.0790082679900781
0.1,0.1350660638575022,0.05,0.09940356936186302,0.1,0.15766737039643444,0.05,0.041095941825005866,0.15,0.15800567686998032,0.075,0.057563246567536475,-0.05214580708902938,-0.12606117922615678,C,0.0818054044640698
0.1,0.10170098448519972,0.0,0.0,0.15,0.11811435315380117,0.05,0.03820737823702658,0.125,0.09790229725125328,0.075,0.06201139462685108,0.3796252207487494,-0.07789625561042024,B,0.089419086204028
0.2,0.18086088987439006,0.1,0.08553542050872179,0.1,0.07235711020302846,0.05,0.02671988018544332,0.1,0.07145766867674767,0.075,0.0504145387956843,0.037674427618910045,-0.0414248617242563,B,0.0680042678515313
0.05,0.03566097539883367,0.05,0.03566097539883367,0.1,0.08716810767570712,0.1,0.08716810767570712,0.1,0.10177782807239694,0.075,0.06364290863754804,0.2676692247121484,-0.07618898636658977,C,0.0650320701125871
0.05,0.05283551109940191,0.05,0.05283551109940191,0.15,0.1152094423115704,0.15,0.1152094423115704,0.075,0.053061412844744096,0.075,0.053061412844744096,0.40967084419898514,-0.06579809998561537,C,0.0852896792091652
0.05,0.057071301841622055,0.05,0.057071301841622055,0.05,0.047105151937315376,0.05,0.047105151937315376,0.1,0.06862791941325973,0.1,0.06862791941325973,0.135339398813755,-0.07513625275674296,C,0.0782458598757052
0.1,0.10823644548835389,0.05,0.043743394010569585,0.2,0.20689826454139026,0.15,0.15705082221792463,0.175,0.18707167027995675,0.1,0.11047281828340627,0.5005093386259893,-0.24547989486844424,C,0.0626069032801499
0.05,0.04691621849052872,0.0,0.0,0.05,0.04141601077480402,0.0,0.0,0.125,0.1313786183585248,0.1,0.11108235292467249,0.03819032597028138,-0.05418835067951522,C,0.0668623982762725
0.15,0.14482911428850406,0.1,0.09283609442715544,0.05,0.03513311172210901,0.05,0.03513311172210901,0.05,0.03635609418937386,0.05,0.03635609418937386,0.01830168643256891,-0.13197233855318802,C,0.0777280998728121
0.2,0.1175383983226358,0.05,0.02704254495625902,0.15,0.10687363311463167,0.1,0.07064810369659145,0.175,0.15201076953339046,0.125,0.10384995012153485,0.09437134140105496,-0.13214759284857647,C,0.0648599494192268
0.05,0.043548679293693215,0.05,0.043548679293693215,0.0,0.0,0.0,0.0,0.05,0.05290390231419383,0.05,0.05290390231419383,0.5153570416073905,-0.09638661048865638,B,0.0639416181012314
0.1,0.06144580020325648,0.05,0.028891273238282805,0.25,0.1537340989331146,0.15,0.08535597561257839,0.175,0.08320512487637463,0.125,0.05809861232736706,0.035477853665970116,-0.2301492040790547,B,0.0708627661956347
0.15,0.14572734367162737,0.15,0.14572734367162737,0.15,0.1174309286450275,0.15,0.1174309286450275,0.125,0.10153731114800815,0.125,0.10153731114800815,0.054603774208291656,-0.07366171548217626,C,0.0615691038193698
0.05,0.04948045734037007,0.05,0.04948045734037007,0.05,0.07470446920150539,0.05,0.07470446920150539,0.05,0.06596724738675958,0.025,0.030597909407665505,0.010605516587054442,-0.11851356967643156,C,0.0795607445990562
0.05,0.03767698250523978,0.05,0.03767698250523978,0.2,0.1788749461087232,0.1,0.09190585683863972,0.15,0.12749442304232927,0.075,0.0682079086343558,0.2457976563040951,-0.047274279076860215,C,0.083288401738086
0.25,0.194871714280188,0.2,0.15429464613837257,0.3,0.28923888726936847,0.25,0.23426726890990263,0.2,0.167687324948104,0.175,0.1428556632848576,0.010790760397789256,-0.2662299588748607,C,0.08832172175505
0.2,0.1029268009737806,0.15,0.08289844737609801,0.05,0.03428126153332736,0.05,0.03428126153332736,0.1,0.07934394393340942,0.05,0.03625228979139466,-0.0032434375635894686,-0.08661547514780843,C,0.0873975893027138
0.1,0.13439750634594672,0.0,0.0,0.15,0.19340794854984233,0.05,0.07050981861321845,0.125,0.1231559439704236,0.025,0.02832836316999213,0.3172555102673982,-0.11506919819240513,C,0.0709476382535893
0.1,0.19037514307393547,0.0,0.0,0.05,0.08268526052211647,0.0,0.0,0.05,0.07387998570298082,0.025,0.03741563298383519,0.11509372318195354,-0.11795748565050546,C,0.0796070663214902
0.1,0.08431366461171758,0.0,0.0,0.1,0.07125274035473789,0.05,0.025933946020015638,0.05,0.03891004384233243,0.025,0.014162135682356145,0.5789951560168134,-0.14744174363307283,C,0.0771715247249689
0.15,0.14159677778107713,0.1,0.10204963198732447,0.05,0.04967828141744499,0.05,0.04967828141744499,0.05,0.05729485441986535,0.05,0.05729485441986535,0.16142869638285973,-0.06082191091411704,C,0.0666873424050522
0.2,0.19349279550183618,0.15,0.1370487540251478,0.15,0.10315389248862533,0.15,0.10315389248862533,0.1,0.07651713988077921,0.1,0.07651713988077921,0.3519341087250889,-0.048036712983687724,C,0.0795383300085494
0.25,0.17658907125126558,0.2,0.14153674015653883,0.2,0.22181678376144456,0.15,0.18352371169252288,0.175,0.22780916424074982,0.15,0.2049418699502912,0.6805921355514057,-0.06961490887437083,C,0.0687335332406213
0.0,0.0,0.0,0.0,0.2,0.19832691695371524,0.15,0.1469949151397613,0.175,0.15914070263214358,0.125,0.11671091730065938,0.07811650746496746,-0.07718793241434407,C,0.0771694300158833
0.0,0.0,0.0,0.0,0.05,0.030945224805250568,0.05,0.030945224805250568,0.125,0.1434946946582267,0.075,0.08508280583511696,-0.18385557289681853,-0.24887987312041948,C,0.0666628171642201
0.3,0.280199005664954,0.15,0.13217316023318432,0.15,0.13945758496691182,0.1,0.0867431367554766,0.125,0.12873122701769374,0.075,0.06869627969754998,0.5731342569486613,-0.23006844728779374,C,0.0871604692084277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08974479622838422,0.05,0.04465593204773495,-0.10467986301036836,-0.16896906757739072,C,0.0625921425433281
